symbol,P53KO-O1,p53KO-O-CAS1,p53KO-O-RAS1,WT-O1
Stfa3,0.8002424752911069,1.0,0.0,0.0
Stil,0.0452518066384852,1.0,0.04165820384656012,0.005679376324271963
Stim1,0.5647094637877643,1.0,0.6459145882744414,0.8294446065866001
Stim2,0.752409944369184,1.0,0.36974297982809035,0.30008616822614465
Stip1,0.87166473143779,1.0,0.45516787913362994,0.7459136523998157
Stk10,0.3660371752676862,1.0,0.1707807217500999,0.03969190872836738
Stk11,0.7579375675582986,1.0,0.6192634380686948,0.5824643941815716
Stk11ip,0.4561182713193705,1.0,0.33806800325186753,0.20703307879758848
Stk16,1.0,0.7538993196362015,0.5909814504492821,0.7341604536707926
Stk17b,0.8737899401964584,1.0,0.09618913650852107,0.044389024738770225
Stk19,0.9808797330631284,1.0,0.30847268462709826,0.21927668127876587
Stk24,0.19727126364685021,1.0,0.10840400214844313,0.11312958920412725
Stk25,0.9974147008771718,1.0,0.5809527129891097,0.5224221161704637
Stk3,0.5106949261780367,1.0,0.5569242936221906,0.4305550905120011
Stk31,0.0,1.0,0.0,0.0
Stk32a,1.0,0.9996969977243226,0.42923053135503,0.7948717644449794
Stk32b,1.0,0.9996969977243226,0.42923053135503,0.0
Stk32c,1.0,0.7616739030280553,0.48237335904660505,0.1892551820107094
Stk33,0.0,1.0,0.0,0.0
Stk35,0.7458936935212087,1.0,0.4917295272528051,0.42025069049837094
Stk36,0.18038252516807735,1.0,0.21960740348197677,0.1929125859654346
Stk38,0.5995892769731896,1.0,0.37464366943086225,0.29433300100995063
Stk38l,0.9012364037598611,0.745085816514157,1.0,0.6590579808035569
Stk39,0.44785433206049347,1.0,0.30079732250960406,0.15494116017738152
Stk4,0.2440307595239103,1.0,0.17462613690877163,0.1576790000378722
Stk40,1.0,0.7676566843619722,0.6366188247667959,0.9896464150831809
Stmn1,0.13045650248458282,1.0,0.07745163465084683,0.03602009625830552
Stmn2,0.16221131255900814,1.0,0.0580217065679166,0.02148953203778581
Stmn3,1.0,0.4998484988621615,0.28615368757002,0.0
Stmn4,0.2500757735284708,1.0,0.01789002619177428,0.0
Stom,0.43688562357903715,0.6441842482234953,1.0,0.8276981128739637
Stoml1,0.4002146366272634,1.0,0.2677991595765876,0.17372209933067184
Stoml2,0.9509697819342493,1.0,0.6755457524605192,0.9079715028122365
Stoml3,0.0,1.0,0.0,0.0
Ston1,0.36322074034514207,0.45223785143537704,0.3670864247888709,1.0
Ston2,0.6221643236575263,1.0,0.5566106536118159,0.6380138080411972
Stox1,0.8184298042749956,1.0,0.2927458831381246,0.8673956567979
Stox2,0.07325788305760798,1.0,0.036589986991431823,0.016233991801292254
Stra13,0.7827889290327927,1.0,0.623737145821672,0.5899290345945373
Stra6,0.0,1.0,0.0,0.0
Stra8,0.9169445029377264,1.0,0.17890026191774283,0.0
Strada,0.28372233214866516,1.0,0.1781629759898394,0.07999315501580634
Stradb,0.8466645709339214,0.7356286473521315,1.0,0.929518875658285
Strap,0.7815413877544041,1.0,0.5628083507432443,0.5266134742229486
Strbp,0.6238789714920285,1.0,0.49889718284927365,0.4281375998297327
Strc,0.10814087503933878,1.0,0.09283473050866656,0.0
Strn,0.614972330233438,1.0,0.4978578495080532,0.9590853403634368
Strn3,0.6422262261783479,1.0,0.3337077513363444,0.27325952995736763
Strn4,0.7303011792699287,1.0,0.47849928832172955,0.48108523957793264
Stt3a,0.6545924521750529,1.0,0.5906371957573708,0.7756389794806898
Stt3b,0.47407981747631395,1.0,0.41280283840381293,0.47061789397697235
Stub1,0.9120659306218275,1.0,0.6426494030554204,0.6445305178299661
Stx11,0.9128593799264447,1.0,0.24737996482400465,0.04212517538532848
Stx12,0.6121114148881542,1.0,0.39302137847800744,0.29900366433339487
Stx16,0.4002059117087832,1.0,0.18958949577874493,0.09182328007197069
Stx17,0.6767475947946332,1.0,0.5987007406173551,0.5271214568322654
Stx18,1.0,0.9790365931046868,0.5777442952038704,0.9861709024214047
Stx19,,,,
Stx1a,0.5503187235094616,1.0,0.1774864604557789,0.09183672354141899
Stx1b,0.15804831209627584,0.0884802369349045,0.35005007066118654,1.0
Stx2,0.3518731314164044,1.0,0.23710467892876885,0.25343453490030804
Stx3,0.7373690275688117,1.0,0.44648553594233026,0.34425590078984414
Stx4a,0.6381169144442582,1.0,0.28744352681817764,0.2770732392742577
Stx5a,1.0,0.7784823053621087,0.4558159505347518,0.5439045944267474
Stx6,0.374857610012643,1.0,0.27974383617826987,0.28439525402634214
Stx7,0.1959775813903309,1.0,0.08575928455662626,0.059228581279242284
Stx8,0.7547626467185734,1.0,0.5372893230973695,0.5221385285385082
Stxbp1,1.0,0.9076478094970297,0.578128488698745,0.3336078497456445
Stxbp2,0.7747524366388479,1.0,0.501553499569389,0.3790207575892753
Stxbp3a,0.526292677869816,1.0,0.53451624971501,0.38137458591942813
Stxbp4,0.8506514501125938,1.0,0.6660160931866835,0.6104211561126954
Stxbp5,0.7152865937451073,1.0,0.6089036459523653,0.5292815979645868
Stxbp5l,0.10483871369052966,0.694346026006278,0.28687485199776985,1.0
Stxbp6,0.9972085248974011,0.8135961294110592,1.0,0.9783373321293162
Styk1,1.0,0.14871525585981663,0.09223135384488249,0.013138376271817843
Styx,0.6280420091846197,1.0,0.3728335876696382,0.15853126023027206
Styxl1,0.08906808372246908,1.0,0.07646148180593941,0.05990575026971797
Sub1,0.3237774288585457,1.0,0.22262829543449736,0.19509462153076162
Sucla2,0.9331620565127126,0.6172294301630703,0.6180991554378025,1.0
Suclg1,0.6591542829904512,0.4760838197049674,0.7080292081788236,1.0
Suclg2,0.8914794902927559,0.6199491419150577,1.0,0.9015278431306764
Sucnr1,0.3337475083879548,0.07205793007962973,0.486311737550724,1.0
Suds3,1.0,0.908925345518069,0.8229317024692844,0.8549000047630736
Sufu,0.36026241703718404,1.0,0.43923098788080306,0.40212595583350924
Sugp1,0.40791800844406884,1.0,0.394075696966505,0.33255066000410877
Sugp2,0.692690751349461,1.0,0.42104792845404115,0.33150578418668053
Sugt1,0.6230822074519834,1.0,0.5007797745290357,0.5069300180706047
Sulf1,0.10948591079853452,1.0,0.1057380652528749,0.07614885171100967
Sulf2,0.1298328499734834,1.0,0.4271441651805931,0.5541161413725523
Sult1a1,0.3168608611834398,1.0,0.2189093852949049,0.2685776219487017
Sult1b1,1.0,0.7796864615456108,0.7719152241271068,0.9619619251391194
Sult1c1,0.0,1.0,0.21468031430129142,0.0
Sult1c2,0.8208652455817107,0.1387515857683557,1.0,0.7801422464563103
Sult1d1,1.0,0.9409250387941548,0.5470821329628066,0.4550378563531867
Sult1e1,0.01907149095538903,1.0,0.00039328076033075737,5.394800592991654e-05
Sult2a1,0.0,1.0,0.003909201474378599,0.007239265724413429
Sult2a2,0.0,1.0,0.0007082237172826107,0.0026230521580142678
Sult2a3,0.0,1.0,0.0,0.0
Sult2a4,0.0,1.0,0.003975561375949841,0.0
Sult2a5,0.0,1.0,0.0012197745130755192,0.0
Sult2a6,0.0,1.0,0.0,0.0
Sult2a7,1.0,0.0268632590559319,0.5602241100219202,0.26546581000657665
Sult2b1,0.2370660512061805,1.0,0.049637066890472,0.018384108332903465
Sult3a1,0.010585217927131041,1.0,0.011358746788428117,0.0
Sult4a1,1.0,0.0,0.42923053135503,0.19871794111124486
Sult5a1,1.0,0.06022733255668407,0.41325380014189195,0.22022157096288386
Sult6b1,0.2195787279762183,1.0,0.04712494704174689,0.019392992326782314
Sumf1,0.26084975535946897,1.0,0.27171201766858916,0.23418630986318204
Sumf2,0.7605610302353494,1.0,0.5364588470068334,0.5710952120515099
Sumo1,0.4091446566818051,1.0,0.1519585058829929,0.08615824953352241
Sumo2,0.4330209205511044,1.0,0.20597616042525638,0.12788410982519333
Sumo3,0.43253885138766096,1.0,0.4333108175603024,0.5711762655901463
Sun1,0.6408429351038766,1.0,0.5571024882020335,0.5017310153677664
Sun2,0.41304595557689444,1.0,0.48433616734951784,0.54369059670925
Sun3,0.6539650231772253,0.3677438645364315,1.0,0.5847956233404559
Sun5,1.0,0.0,0.0,0.0
Suox,0.302930321496456,0.1946406131629293,0.4889509574448378,1.0
Supt7l,0.5015584431105478,1.0,0.5006187919993547,0.5580326723117291
Supv3l1,0.8269307033705472,1.0,0.6764762203046251,0.7464979128194155
Surf2,0.860653425630549,1.0,0.48368297675236416,0.31913528787557505
Surf4,0.8706154847864443,0.9037739236099327,0.8816325993959944,1.0
Surf6,0.696419780934038,1.0,0.36678517509871056,0.45060300388635366
Susd1,0.634922922012405,1.0,0.6129315799931481,0.5342014568961917
Susd2,0.2486397354524255,1.0,0.2835400377564226,0.09914448579204872
Susd3,0.044125519665584395,1.0,0.03788004050475123,0.004755814193035215
Susd4,0.8194589283502938,0.21143436271102733,0.5108558158477291,1.0
Susd5,1.0,0.0,0.0,0.0
Suv39h1,0.18061343625267712,1.0,0.1459806634154137,0.1285760236210378
Suv39h2,0.2880337034390423,1.0,0.11452811410269785,0.09583947547208937
Suv420h1,0.647596834935502,1.0,0.5764199264725807,0.5008966764281451
Suv420h2,0.47400509775260313,1.0,0.19415223621683636,0.1404167372367958
Suz12,0.3113371899952167,1.0,0.22872567045608688,0.1867832996928148
Sv2a,0.2625795622048944,1.0,0.08587212572051657,0.059633451404855625
Sv2b,0.0,1.0,0.0,0.0
Sv2c,0.6430519890732107,1.0,0.2760175469588032,0.2839688162135982
Sva,0.0,0.0,1.0,0.0
Sval1,,,,
Sval2,,,,
Sval3,,,,
Svep1,0.1281042109628134,1.0,0.3720345501243088,0.1018264202008434
Svil,0.7229881782851953,0.43008017834419504,0.7565308030695707,1.0
Svip,1.0,0.7902766782730692,0.5065229439639791,0.7342782986079375
Svop,1.0,0.9996969977243226,0.0,0.0
Svopl,0.02598189854841256,1.0,0.08364168089660705,0.04130455508561428
Svs1,0.0,0.0,1.0,0.0
Svs2,0.0,0.0,1.0,0.0
Svs3a,0.0,0.0,1.0,0.0
Svs3b,0.0,0.0,1.0,0.0
Svs4,0.0,0.0,1.0,0.0
Svs5,0.0,0.0,1.0,0.0
Svs6,0.0,0.0,1.0,0.0
Swap70,0.2472362545789794,1.0,0.14676718609084852,0.07474521151352383
Swi5,0.7223346786875118,1.0,0.6595085535850781,0.6552328347475221
Syap1,0.8671617966659859,1.0,0.5968145995564175,0.49199265441685686
Sybu,0.37719377301151985,1.0,0.1825377903486027,0.00881825529092135
Syce1,1.0,0.9996969977243226,0.5365381641937875,0.0
Syce1l,0.6103544303067764,1.0,0.4148060310228342,0.4177710719888191
Syce2,0.25021697949884264,1.0,0.21940788756936047,0.15085141857354778
Syce3,0.0,1.0,0.42936062860258284,0.0
Sycn,1.0,0.4998484988621613,0.214615265677515,0.0
Sycp1,1.0,0.0,0.214615265677515,0.0
Sycp2,1.0,0.16465597609577082,0.121194502970832,0.0
Sycp3,1.0,0.4104515460511787,0.6734105136583799,0.26397560112588403
Syde1,0.7584576624990079,1.0,0.3777286542769558,0.32810979169591453
Syde2,1.0,0.48622579344243794,0.8026700921775405,0.8048701514191302
Syf2,0.6745596939819555,1.0,0.5132028258497634,0.5050902073144792
Syk,1.0,0.711520642932071,0.22916927172702947,0.0225294327524821
Sympk,0.7870507177793046,1.0,0.5321209801687231,0.6711797355838368
Syn1,1.0,0.5388437718230392,0.9954495301637931,0.10147299120574207
Syn2,0.21365697155830518,1.0,0.06252824688387128,0.01543908126986553
Syn3,0.6253164403942505,0.7251472829841593,1.0,0.8179963320345026
Syna,0.14290044201626906,1.0,0.008178297687668243,0.030290007062783803
Synb,0.5001515470569419,1.0,0.21468031430129142,0.0
Sync,0.5424178749772466,1.0,0.6138042789177768,0.45355019378340894
Syncrip,0.4267828355878788,1.0,0.22539478993920473,0.1891890544670632
Syne1,1.0,0.7171346968630247,0.4756408134814816,0.5890183145154974
Syne2,0.7467018100504931,0.38393081207906404,1.0,0.5263245844814626
Syngr1,0.24007274258733202,1.0,0.5782056465181449,0.30744357168725567
Syngr2,0.5685243979719595,1.0,0.5447870719470336,0.42700379917883535
Syngr3,0.5668384199978673,1.0,0.4150486076491634,0.31804507415923
Syngr4,0.01370278211114909,1.0,0.04411239334958043,0.016337931891741268
Synj1,0.40234766742577505,1.0,0.24349613663880293,0.14844029693327676
Synj2,0.1876104944754365,1.0,0.37260394464996677,0.08121751893765745
Synj2bp,1.0,0.9218129800941586,0.8694485999623313,0.9656121657114026
Synm,1.0,0.5221347376649329,0.47844167507726276,0.25314387402706356
Synpo,0.7639115631537174,1.0,0.29562111831025695,0.2228036749221305
Synpo2,0.8583290929201082,0.9806503054304838,1.0,0.7797274977872745
Synpo2l,0.9435484232147668,0.7860521049127676,0.6074996865835127,1.0
Synpr,1.0,0.0,0.0,0.0
Synrg,0.44297259226856606,1.0,0.46490559522802655,0.5328613266136902
Syp,0.8691158030825544,1.0,0.5091325486708222,0.4822814649135864
Sypl,1.0,0.7909249339425365,0.5839762928908101,0.6188065636086959
Sypl2,0.0,0.5822611188493497,1.0,0.9259264036223883
Sys1,0.7391298493806295,1.0,0.45153495333913546,0.563179470931345
Syt1,0.5616798646392442,0.4134013254723546,1.0,0.852809923112724
Syt10,0.0,1.0,0.0,0.0
Syt11,0.45604048795422647,1.0,0.19749423757974977,0.2643183282530915
Syt12,0.28049914200777576,1.0,0.3819420259614002,0.11936980781644957
Syt13,0.011083690793505635,1.0,0.004757458488671277,0.004405056428798199
Syt14,0.0,0.6288416839302141,0.0,1.0
Syt15,1.0,0.5068886185644453,0.8584610627100598,0.3694474398124553
Syt16,1.0,0.9996969977243226,0.0,0.0
Syt17,0.0,1.0,0.42936062860258284,0.0
Syt2,,,,
Syt3,0.3768161428658956,1.0,0.6768438351042227,0.7578229830571668
Syt4,0.2858008840325381,1.0,0.03066861632875591,0.05679376324271963
Syt5,0.5456198695166636,1.0,0.7025901195314991,0.43369782839895
Syt6,0.0,1.0,0.11709835325524985,0.0
Syt7,0.7016014757326543,1.0,0.7126193766390089,0.4417292696655972
Syt8,0.2500757735284708,1.0,0.17890026191774283,0.0
Syt9,0.9857000709872479,0.8557433224617347,0.9296902420109656,1.0
Sytl1,0.9892194137792403,0.8819737582570649,1.0,0.98996439752371
Sytl3,0.5761745822095968,1.0,0.35035827293970756,0.025443605932738395
Sytl4,0.8009542885167154,0.4367517804788625,0.9428290955765557,1.0
Sytl5,0.0,0.09674487445080215,0.2596152506767148,1.0
Syvn1,1.0,0.17405345020865942,0.19876054923551442,0.22899121434210276
Szt2,0.4404882361219895,1.0,0.3322546771226195,0.2919526844831956
T,0.0,1.0,0.0,0.0
T2,0.0,1.0,0.14312020953419424,0.0
Taar1,,,,
Taar2,,,,
Taar3,,,,
Taar4,,,,
Taar5,,,,
Taar6,,,,
Taar7a,,,,
Taar7b,,,,
Taar7d,,,,
Taar7e,,,,
Taar7f,,,,
Taar8a,,,,
Taar8b,,,,
Taar8c,0.0,0.0,0.0,1.0
Taar9,,,,
Tab1,0.18977005749149922,1.0,0.1325106932449726,0.12341688581216717
Tab2,0.3902102757493519,1.0,0.4116158922824255,0.44569933240325227
Tab3,0.5506255563929634,1.0,0.5851734561076996,0.49684411432112124
Tac1,,,,
Tac2,0.0,0.0,1.0,0.0
Tac4,0.0,1.0,0.00172954935992984,0.0
Tacc1,0.7297669934627486,1.0,0.4402545000398243,0.4011379313720018
Tacc2,0.3484287454344853,1.0,0.5998613050522366,0.41452521098497197
Tacc3,0.11540877463005876,1.0,0.06727615245810566,0.021341557463607688
Taco1,0.8054729160817907,0.5015158445214339,0.4554053378062576,1.0
Tacr1,,,,
Tacr2,0.0,0.0,1.0,0.0
Tacr3,,,,
Tacstd2,0.2719270547105702,1.0,0.12505649376774255,0.01543908126986553
Tada1,0.46673850007192685,1.0,0.2689106233419099,0.2902825278893285
Tada2a,0.8404332246081825,1.0,0.4489118715121648,0.327274060686172
Tada2b,1.0,0.819185812357124,0.6534339697359336,0.7543291614185602
Tada3,0.4684765859063457,1.0,0.3011231304585745,0.35310711908217873
Taf1,0.615987856298865,1.0,0.4948795012055256,0.33942370131679533
Taf10,0.6348285021811063,1.0,0.49453888856967754,0.5645282896974456
Taf11,0.7535140844132371,1.0,0.43790592087293084,0.43532643458895726
Taf12,0.8359769013389822,1.0,0.5448644222162284,0.47513252604187445
Taf13,1.0,0.950425888209582,0.6498759818350915,0.5528587583196312
Taf15,0.7135062917941348,1.0,0.5377086257729374,0.4324594114075872
Taf1b,0.42044369710017854,1.0,0.3186252839994836,0.25923381957017533
Taf1c,0.6409869537839583,1.0,0.223366801007124,0.13459793600875752
Taf1d,0.342981141702143,1.0,0.13733808267790326,0.06955315603868634
Taf2,0.5961427462677705,1.0,0.3124957715651899,0.26616060231545735
Taf3,0.5996391965619391,1.0,0.38199896794298505,0.33573022068797564
Taf4a,0.4793440096601198,1.0,0.2861774121524589,0.2313755161999241
Taf4b,0.22784681588149563,1.0,0.21587298271407634,0.0927631466297754
Taf5,0.5686338358078152,1.0,0.36033265061955216,0.25504768446999787
Taf5l,0.7240033996665413,1.0,0.4590575930976298,0.5467508470318757
Taf6,0.46387112395436564,1.0,0.4371469612456348,0.493226205248374
Taf6l,0.3792580041547383,1.0,0.3099588046419615,0.35416902963164043
Taf7,0.45826693474182845,1.0,0.21468031430129145,0.29180243872983547
Taf7l,,,,
Taf8,0.41212621611329625,1.0,0.28859137121963746,0.2382939124190007
Taf9,0.6293722707653205,1.0,0.34291036107203965,0.2968498759181326
Taf9b,0.6605775149808664,1.0,0.29164118169232034,0.09601360729335244
Tagap,0.06128976133551652,1.0,0.030819001828896922,0.017972004844378102
Tagap1,0.21867584999989803,1.0,0.13086712730301744,0.05729020411086531
Tagln,0.2876953974683598,1.0,0.1844763739775166,0.1619913019763935
Tagln2,0.18707682586423185,1.0,0.0973138584297057,0.03876328326815886
Tagln3,1.0,0.22456961543082615,0.13996647761577066,0.0921590451530411
Tal1,1.0,0.8911326178809575,0.4564216057395116,0.20141546972361477
Tal2,0.0,1.0,0.0,0.795112685398075
Taldo1,0.36614993459894835,1.0,0.31889301976661805,0.2937610303732493
Tanc1,1.0,0.9238579151383398,0.8060230470568348,0.5395730499532916
Tanc2,0.7883592717551466,0.6821702493781688,1.0,0.5985637565316317
Tank,0.42494311516657246,1.0,0.20033286755343283,0.2008692783501016
Taok1,0.6101433810570162,1.0,0.5873543265285804,0.4956332375029494
Taok2,0.7018204516494673,1.0,0.4330568588526114,0.32805066992180354
Taok3,0.7526628684897113,1.0,0.7548545641407645,0.8478204380273536
Tap1,0.2742201320855216,1.0,0.2575057742175511,0.10257404246454302
Tap2,0.3895702304987952,1.0,0.28871947635225076,0.1592800725220056
Tapbp,0.5022937833583816,1.0,0.43472156420296254,0.2244808603877626
Tapbpl,0.7733085682462637,1.0,0.8678090428903695,0.7117941458456049
Tapt1,1.0,0.8260060526838097,0.9853372054141829,0.6781275217080348
Tarbp2,0.5717063421170457,1.0,0.34672481058393717,0.31304107189474156
Tarm1,0.13537936612067594,1.0,0.05810895725448489,0.0
Tars,0.4291935396446923,0.373189717020022,0.37296864699205456,1.0
Tars2,0.7823977983693224,1.0,0.5941784854462001,0.6684844949946723
Tarsl2,0.8311289315416844,0.5745866495730468,0.7458829348283647,1.0
Tas1r1,1.0,0.7892344718876232,0.2823885074704145,0.12550606807025994
Tas1r2,1.0,0.14281385681776038,0.12263729467286572,0.11355310920642564
Tas1r3,0.5001515470569418,1.0,0.2790844085916788,0.23190786657443857
Tas2r102,,,,
Tas2r103,,,,
Tas2r104,,,,
Tas2r105,,,,
Tas2r106,,,,
Tas2r107,,,,
Tas2r108,,,,
Tas2r109,,,,
Tas2r110,,,,
Tas2r113,,,,
Tas2r114,,,,
Tas2r115,,,,
Tas2r116,,,,
Tas2r117,,,,
Tas2r118,,,,
Tas2r119,,,,
Tas2r120,1.0,0.0,0.0,0.0
Tas2r121,,,,
Tas2r122,,,,
Tas2r123,,,,
Tas2r124,,,,
Tas2r125,,,,
Tas2r126,,,,
Tas2r129,,,,
Tas2r130,,,,
Tas2r131,,,,
Tas2r134,,,,
Tas2r135,0.0,1.0,0.0,0.0
Tas2r136,,,,
Tas2r137,0.0,0.0,1.0,0.0
Tas2r138,0.0,0.0,0.0,1.0
Tas2r139,,,,
Tas2r140,,,,
Tas2r143,0.0,1.0,0.0,0.0
Tas2r144,,,,
Tasp1,0.7197948190449108,1.0,0.5459770956304448,0.7895034248308928
Tat,0.7515778952730386,0.4944917007315042,0.5130338521992087,1.0
Tatdn1,1.0,0.9941788910211528,0.6045556057999549,0.46142049987560446
Tatdn2,0.5592655039181351,1.0,0.4318834255164059,0.44813808754413537
Tatdn3,0.793803232287932,1.0,0.4260248634525073,0.442121482113691
Tax1bp1,0.7536898777788205,1.0,0.9870640418289933,0.902813683689198
Tax1bp3,0.6208642239016596,1.0,0.6968671523192078,0.42037207620299166
Taz,0.6503904518239388,1.0,0.48994223856871144,0.4022830546950295
Tbata,0.0,1.0,0.0,0.0
Tbc1d1,0.4256664713547018,1.0,0.2033102504604784,0.09964967583122178
Tbc1d10a,0.7600233412779543,1.0,0.559469909997305,0.2679758939700829
Tbc1d10b,0.30540924067592345,1.0,0.13696692451728268,0.09677706780005635
Tbc1d10c,0.19715844649043746,1.0,0.05395780841946681,0.009152195842645771
Tbc1d12,0.974835369185239,0.9333854313833282,0.971151331431933,1.0
Tbc1d13,0.8791599832892267,1.0,0.47140865427933715,0.48424007054893975
Tbc1d14,0.280745768602644,1.0,0.1778906389667962,0.19054248937068805
Tbc1d15,0.9005010899407996,1.0,0.5913333209055461,0.4899781465283214
Tbc1d16,0.45649742200209636,1.0,0.4222670770701835,0.4595196130698351
Tbc1d17,0.7388719707038307,1.0,0.6246554656062859,0.5743848088530985
Tbc1d19,0.43452080106304436,1.0,0.3037256935363669,0.24105226208900912
Tbc1d2,0.2861691841408275,1.0,0.2036143187187506,0.278699291789016
Tbc1d20,0.5482881982995113,1.0,0.5024325665689849,0.7377189880365942
Tbc1d21,,,,
Tbc1d22a,0.5654774634072361,1.0,0.5385409027329539,0.4696032880698018
Tbc1d22b,0.4692697065675198,1.0,0.2743297439125227,0.25507641853710056
Tbc1d23,0.49363446285631063,1.0,0.3436551524190897,0.16400439088887378
Tbc1d24,1.0,0.7424266321436106,0.8392678275681683,0.3708407356322418
Tbc1d25,0.7897129690372763,1.0,0.7092833474198864,0.7181662964885838
Tbc1d2b,0.8571385650384467,1.0,0.502448916305158,0.42416894387355214
Tbc1d30,1.0,0.4617157267840171,0.6487133597592515,0.4802008803760391
Tbc1d4,0.18450034846989408,1.0,0.31486446097522736,0.20025060224840407
Tbc1d5,0.5271364677353628,1.0,0.4599151291496503,0.4962982436298683
Tbc1d7,0.559348227747256,1.0,0.7233793199282644,0.8402458933856467
Tbc1d8,0.5563743861677074,1.0,0.34654564269069715,0.21346478093715693
Tbc1d8b,1.0,0.8625781720066571,0.6308673103263676,0.668779048086924
Tbc1d9,0.6726474878963377,1.0,0.3162534959377777,0.046852393940267856
Tbc1d9b,0.7939183936436708,1.0,0.7418519435707694,0.9093452290696893
Tbca,0.9075444460339677,1.0,0.34844421935913,0.24447723720048697
Tbcb,0.7341692051356596,1.0,0.49374791159192866,0.44814593211845305
Tbcc,0.6765767848205886,1.0,0.5086937794642022,0.5458052364490705
Tbccd1,1.0,0.8750404038760576,0.677778447025567,0.8719620170684127
Tbcd,0.7624915108428986,1.0,0.6318392361800269,0.7424322736341233
Tbce,0.8170925006732389,1.0,0.5412928780377481,0.44262690133657534
Tbcel,0.55797077947167,0.6359111955949079,0.7825331855330383,1.0
Tbck,0.5391705275512954,0.5860633380846213,0.5399997214075668,1.0
Tbk1,0.5772762757285776,1.0,0.37184275700208225,0.3158582685658916
Tbkbp1,0.4394320019587067,1.0,0.26573715598428627,0.18755092557539535
Tbl1x,0.3373580954510898,0.7538070305372558,0.28573009999458643,1.0
Tbl1xr1,0.31901054352414016,1.0,0.37215445407427383,0.2176955668659444
Tbl2,0.7973682913898654,1.0,0.513849528963213,0.5129982584936645
Tbl3,0.5588505187018579,1.0,0.535466990843451,0.5538852130888586
Tbp,0.543808843113607,1.0,0.3325725546972549,0.24459822440635698
Tbpl1,0.5371729242701552,1.0,0.23593023801006943,0.16594659529788564
Tbr1,0.0,1.0,0.021468031430129143,0.0
Tbrg1,0.5204132928745366,1.0,0.43293259428543535,0.5211276293494015
Tbrg4,0.7572733354515726,1.0,0.42922841593788597,0.5237093253476466
Tbx1,0.08891583058790076,1.0,0.10495482032507579,0.03533834157324777
Tbx10,0.0,0.0,1.0,0.0
Tbx15,0.0,1.0,0.14312020953419424,0.0
Tbx18,0.11114478823487595,1.0,0.0,0.0
Tbx19,0.0,0.0,1.0,0.0
Tbx2,1.0,0.6240458614925393,0.5085620004304395,0.24809339037144404
Tbx20,0.24366357420722798,1.0,0.28991016803080377,0.14101357454709448
Tbx21,0.21034410857534933,1.0,0.10098668990496885,0.017338905912107554
Tbx22,,,,
Tbx3,1.0,0.3304454432939816,0.6876919265795641,0.6226653766082337
Tbx4,0.0,1.0,0.057248083813677714,0.026503756179935833
Tbx5,,,,
Tbx6,1.0,0.8082656577345588,0.32572813372332066,0.1634842636092511
Tbxa2r,1.0,0.43124184215559025,0.40818981903370505,0.5961538233337347
Tbxas1,0.21156688817993083,1.0,0.1864014602838671,0.027438025878300916
Tc2n,0.5266316780733582,0.7458354855916492,0.6090694532155113,1.0
Tcam1,0.3334343647046278,1.0,0.14312020953419424,0.0
Tcap,0.9447306999964454,1.0,0.4532139968582818,0.0
Tcea1,0.7449728101688611,1.0,0.45846730675428404,0.3183888323457402
Tcea2,0.3709289920609715,1.0,0.12415247092122875,0.04470513090591586
Tcea3,0.7149348406048439,0.2996083399690396,0.9492480321100208,1.0
Tceal1,0.7143247949761511,0.8953000245786098,0.9106774962720829,1.0
Tceal3,0.0,1.0,0.07156010476709712,0.19877817134951872
Tceal5,0.018873643285167614,1.0,0.012151715903846682,0.0
Tceal6,0.0,1.0,0.0,0.06625939044983957
Tceal7,,,,
Tceal8,0.6077298455876647,1.0,0.4402157203408823,0.38564975445017485
Tceanc,0.3931626074256308,1.0,0.30465936777365876,0.28070934806227693
Tceb1,0.7101218295401169,1.0,0.38896575401937417,0.2678487366169162
Tceb2,0.8384874189025802,1.0,0.6558434071179333,0.5132329212536552
Tceb3,0.5501262036616595,1.0,0.4272051339488694,0.4607146863731679
Tcerg1,0.3646241006092942,1.0,0.19433162770059312,0.1665714668553788
Tcerg1l,0.0,1.0,0.0,0.0
Tcf12,0.6081873901663666,1.0,0.4418711364289984,0.4309177141143413
Tcf15,0.1951810915344163,1.0,0.11519431499093685,0.0
Tcf19,0.12486776719040656,1.0,0.13012255785200724,0.06652983694147158
Tcf20,0.39268296258550806,1.0,0.31243190116083647,0.3996679408495393
Tcf21,0.6934874391965999,1.0,0.46273529931328783,0.4610317251467829
Tcf23,1.0,0.9996969977243229,0.6676919376633801,0.35327633975332423
Tcf25,0.9773620329820396,1.0,0.8252414440829693,0.6966425960014877
Tcf3,0.29977613907358697,1.0,0.27990030811589334,0.1594652287224171
Tcf4,0.7914939498805398,1.0,0.4199727930762061,0.28963882062974433
Tcf7,0.2992027567854513,1.0,0.19061515143288915,0.14516763235070296
Tcf7l1,0.8445345182124636,0.7070313586027819,1.0,0.8713628834089262
Tcf7l2,1.0,0.412606483276775,0.36763992549923385,0.19700709006593545
Tcfl5,0.20839647794039237,1.0,0.08945013095887142,0.0
Tchh,1.0,0.7224700991957291,0.2380606308355629,0.12023270386562716
Tchhl1,0.0,0.0,1.0,0.0
Tchp,0.4331071037517217,1.0,0.18935609491990582,0.0852667759140027
Tcirg1,0.5930322542251443,1.0,0.24728144664614773,0.10033200776962249
Tcl1,,,,
Tcl1b1,,,,
