id,GSM2811029_H7-Tub-DN1101,GSM2810966_H5-Tub-SLE301,GSM2810941_H4-Tub-IgA1,GSM2810934_H3-Tub-MCD11,GSM2810914_H2-Tub-HT1,GSM2810894_H1-Tub-DN1
63925_at,5.147739165,5.118889964,5.081279722,5.189583862,5.292348035,5.209840589
1482_at,5.061957351,5.360128186,4.962914452,5.21279862,5.115897012,5.197891006
79133_at,5.306742137,5.088300093,4.965832034,4.925694309,5.236380089,5.041503249
5753_at,4.540641358,4.682587836,4.894069384,4.754911454,4.759594319,4.901324944
27295_at,4.73771573,4.637879757,4.810315863,4.672085655,4.588364267,4.612137845
5864_at,5.058915206,5.040678579,5.219803681,5.116286862,5.207756707,5.246240719
1288_at,4.736097993,4.786656486,4.718286237,4.768017961,5.020956026,4.662426905
3981_at,5.53190164,5.372111952,5.412416422,5.380150487,5.35075464,5.648048859
8646_at,4.980953949,4.865210936,5.123536647,5.055280863,5.265673452,4.935151793
1129_at,4.836964794,4.784459487,4.78846085,4.658982194,5.171557693,4.861345422
4241_at,5.011164361,4.946995711,4.993224435,5.067276833,5.114446981,4.948994181
55110_at,5.340150978,5.449357023,5.665977168,5.205264003,5.100982733,5.202868622
2057_at,5.230146338,5.270968195,5.248304078,5.320751817,5.523487241,5.18374791
10825_at,5.169628405,5.080301639,4.827209915,5.286267059,5.218677352,5.123644801
7343_at,5.402132556,5.269276724,5.476682082,5.285594008,5.704962244,5.413704246
5892_at,5.59147016,5.404824364,5.380399532,5.512643155,5.373802939,5.279641824
9023_at,4.142051276,4.084652216,3.822619476,4.156124734,4.301977531,3.862238574
7015_at,4.950061008,4.786445151,5.266133793,4.887947348,5.238246215,4.930102686
1943_at,5.171814899,5.12742196,5.534793563,5.196217888,5.322753157,5.269977363
51083_at,4.779931478,4.610647378,4.572303768,4.54486269,4.996819238,4.573138305
57333_at,5.261344135,5.156096007,5.079407516,5.202174071,5.185822271,5.223638774
10460_at,4.698317503,4.536029298,4.4279595,4.976931663,4.955068314,4.746842527
10154_at,4.851554487,4.655277351,4.951041778,4.872816663,4.822911927,4.94768928
55007_at,4.657964655,4.801302674,4.601897602,4.780885708,4.745501097,4.636224352
23413_at,4.862120985,4.963843592,5.043826417,5.091772049,4.867307904,5.010455325
7067_at,5.346177248,5.606929895,5.683260192,5.431980318,5.493564893,5.405915093
80195_at,5.28665977,5.53742968,5.332790837,5.192046098,5.281884044,5.313348186
30837_at,5.0640912,5.158112339,5.063061345,5.020887693,5.028084075,5.406294879
8825_at,5.357599471,5.510634205,5.2168985,5.10837358,4.800379907,5.092947084
688_at,4.805365564,4.967346646,4.659720216,4.8589632,5.190220154,4.937894871
1869_at,5.006369921,5.045525949,4.925030855,5.209672721,5.124408348,5.202902474
10214_at,5.000510006,5.186003865,4.847961107,5.036392958,5.189816833,4.767352793
8995_at,4.938621153,5.089049547,4.793496732,5.113552945,5.006817383,4.882998285
100048912_at,4.854557666,4.700511436,4.773227511,4.868012025,4.860438554,4.715025748
9236_at,5.322945653,5.651548885,5.712920271,5.192648221,5.012057553,5.19085325
2707_at,5.26411124,5.053648901,5.075915014,5.246357163,5.227992896,4.99690933
7840_at,5.293603869,5.209778016,5.043273765,5.4042708,5.208630797,5.098862565
7596_at,5.416051468,5.426460002,5.11260051,5.155133634,5.326665661,5.364435404
55206_at,5.062929666,5.283259224,5.526331536,5.35810406,5.231178953,5.49650651
7005_at,5.083732458,5.066645654,5.258321281,5.018178868,5.204781538,5.222678461
53630_at,5.054546827,5.480727731,4.677611001,4.75264406,5.017498983,4.864543208
6305_at,5.383190544,5.367337885,5.403874595,5.425139532,5.491895586,5.378410681
9628_at,4.987467143,4.835130729,5.112542941,4.983920535,5.15034453,5.006775512
728_at,4.060351098,3.972665617,4.163458053,4.366266031,4.318759348,4.25307897
51136_at,5.532647896,5.217092171,5.034005878,5.515264532,5.156323733,5.253430781
9112_at,5.366645653,5.234378488,5.547359601,5.187475143,5.222339789,5.357210154
5542_at,5.020470115,4.662826231,5.020276279,4.955157973,5.187841531,4.987482969
150160_at,4.597205537,4.382117478,4.264704696,4.717696655,4.662918304,4.246885196
8189_at,5.315235229,5.261636458,5.122246884,5.19847158,5.653140845,5.27206365
56904_at,5.09780054,4.996844435,5.222908534,5.212118536,5.351683308,4.895462016
2668_at,4.769606218,4.766330835,4.687516292,4.81747783,4.702519296,4.677042577
4993_at,5.029024678,4.802183449,4.946097889,4.980724199,5.192740467,4.971782477
29992_at,4.532608366,4.730820737,4.608590923,4.872353278,4.709142727,4.602942763
5817_at,5.385943623,5.324449842,5.348987383,5.41072961,5.514048714,5.471851293
9918_at,4.922142071,5.076093114,5.047458347,5.086179517,5.304652414,4.749723311
393_at,5.080912389,5.106717169,5.18841663,5.18866438,5.346046792,4.906960255
1472_at,5.151625645,5.325235182,5.123082248,5.154164763,5.417932555,5.060655421
6886_at,5.127452525,5.008282493,5.104224505,5.152432536,5.20356296,4.99263976
3908_at,4.728094004,4.702292869,4.749332018,4.714117329,4.707958341,4.963272299
7293_at,4.944811889,4.969699324,5.086727484,5.327289009,5.373998807,4.990127039
6045_at,5.13136452,5.31376263,5.479681141,5.144312034,5.376347783,5.245621297
57150_at,5.228126311,5.563193327,5.26425712,5.445240284,5.342669465,5.290431442
2520_at,4.806688774,4.998939651,4.972322384,4.920415281,5.051715399,5.022997201
28673_at,4.755627383,4.338635379,4.800619191,4.771332127,4.593376924,4.695435358
80237_at,5.254014501,5.447313304,5.285861516,5.488059642,5.295573921,5.611023966
10578_at,4.562202571,4.598603354,4.509445568,4.525337643,4.768888937,4.524677827
55821_at,4.664877377,4.682699128,4.989247454,4.400188926,4.500028687,4.946819816
11064_at,4.991451125,5.084050352,4.776805665,5.154290189,5.168956851,5.281030686
23196_at,5.513835667,5.347120786,5.706788179,5.525595565,5.554479281,5.532985787
80704_at,4.912848004,4.93623499,4.751040033,4.863306771,4.590075955,4.674455815
3955_at,5.135985696,5.034122338,5.094187179,5.035859787,5.104206529,4.994022995
23632_at,5.012966337,4.973150478,5.181640407,5.209453039,5.160913076,4.907882842
4261_at,4.575994889,4.661615292,4.714968341,4.678244244,4.878221761,4.740821597
942_at,4.293673937,4.289772152,4.048097123,4.32551002,4.538055814,4.323474495
56107_at,4.870352479,4.814991984,4.81162509,4.912540789,4.855585478,4.864376318
23397_at,5.00970598,5.074698353,4.868194947,5.18559966,5.387484507,5.18267029
55282_at,5.164475903,5.16041689,5.191496458,5.165675019,5.457977114,5.294750019
5534_at,4.842815599,4.686409245,5.202166898,5.025994387,4.881203625,4.700616188
51350_at,4.922902113,4.936695425,5.025250354,4.766153102,4.774157332,4.917556808
100131532_at,4.965395104,4.583567516,4.816374732,4.935705369,5.085726096,4.849292527
10255_at,5.193779962,5.22518106,4.883559782,5.107700394,5.182737764,4.891120559
79918_at,5.306711612,5.382138573,5.245704707,4.962584878,5.179690069,5.254330587
55072_at,4.728536413,4.813645914,5.057629512,5.088901398,4.735568657,4.963032302
4889_at,4.896584996,4.783112729,4.245359948,4.84176877,5.069905149,4.708924422
6326_at,4.819217067,4.897364305,4.685497094,4.792950067,4.693188006,4.961817292
5670_at,4.635309178,4.522797389,4.60851138,4.73873012,4.780510059,4.721925972
55022_at,4.711719504,4.430368233,4.359423141,4.51170537,4.677214561,4.540766162
8856_at,5.066846424,4.986394287,5.009712899,5.093619135,5.215804408,4.97963156
5063_at,5.004563513,5.089761812,4.869521871,5.127186821,5.165961096,5.318973305
201191_at,5.096926288,5.081891592,5.054817471,5.054712653,5.074841984,5.124774856
80264_at,4.985479401,4.912117021,5.092402022,4.833239724,4.957192371,4.806624331
29982_at,5.345601146,5.407422941,4.962686389,5.097576697,5.069779244,4.919327675
5271_at,5.148478287,4.955765531,5.029418939,5.248691995,5.278357514,4.798885297
2120_at,5.213201999,5.003253821,5.181421965,5.051503152,5.090852583,5.045841889
827_at,4.438848211,4.074841758,4.186053131,4.108488155,4.851746835,4.200315002
23144_at,5.100142379,4.959091963,4.953195886,5.150318424,5.072168116,5.068975059
114825_at,5.345045653,5.243328416,5.197661324,5.251236869,5.454705834,5.375683925
9537_at,5.08792845,5.009599948,4.823259684,5.194209705,5.124684816,5.024048861
51285_at,4.913376091,4.836171735,4.960563871,5.024321518,4.892979983,4.885385594
25861_at,5.163297023,5.189999241,5.329403776,5.306076251,5.297212561,5.120668945
79134_at,4.882322763,4.944097187,4.986795699,5.031715142,4.930713512,4.96776777
8621_at,5.482744713,5.600963421,5.361241264,5.562476124,5.470053329,5.57079341
29122_at,4.982434954,4.832495051,5.303746817,4.972980705,5.353385557,4.675819282
26532_at,4.379739427,4.427453603,4.649766772,4.49760161,4.423415909,4.652434741
7204_at,5.1663669,5.164304992,5.297856076,5.354394403,5.50966114,5.067328526
23619_at,4.955940279,5.131531857,4.593180873,5.039639047,5.273740929,4.759846463
55220_at,4.825708674,4.67670418,4.862651288,4.889589405,4.972904534,4.603889864
1454_at,5.072619783,5.015208406,5.224699255,5.083862906,4.993802654,4.882627083
395_at,5.350709457,5.573528787,5.140347201,5.454602086,5.362375677,5.453589895
25778_at,5.304550616,5.296066952,5.252973062,5.274565489,5.329899907,5.377223367
653483_at,4.771047636,5.235603906,5.404853683,5.190351251,5.162143267,4.742897538
820_at,4.557186142,4.513316388,4.465031384,4.841135037,4.927135405,4.625167285
1013_at,4.733926103,4.564354008,4.851808734,4.620422189,4.808153724,4.793212249
6833_at,5.011159159,4.795645683,4.932431479,5.053644569,5.010761341,5.061678028
23223_at,5.34144928,5.072015261,5.325345957,5.36000179,5.410881539,5.290020061
6286_at,4.326277927,4.297249799,4.311104643,4.509333045,4.53994435,4.395586167
79784_at,5.092399849,5.100971846,5.123647254,5.104975959,5.11658268,5.108554517
5225_at,4.716576933,4.779448635,4.755289125,4.903134882,4.979459253,4.57463365
3364_at,5.579974452,5.538448927,5.409763873,5.419926328,5.431671993,5.337021659
399664_at,4.712542456,4.428082723,4.489587753,4.616694225,4.634827423,4.931919936
23082_at,4.801746807,4.837879068,4.654343068,4.860655107,5.096038204,4.728355033
140801_at,5.211499427,5.175637982,5.190416694,5.17866608,5.022591908,4.910642594
64863_at,5.221059636,5.196852406,5.222005202,5.106074037,5.198612611,5.084151727
3268_at,5.102845758,5.040884688,5.035791543,5.26303029,5.294450557,5.149503093
1180_at,4.998589302,4.988358021,5.563839225,4.947406476,5.27627329,5.255441125
60506_at,5.222466548,5.034079968,5.208838565,4.960717543,5.096000449,4.979301742
1133_at,4.347826655,4.381760393,4.344744898,4.380194332,4.677173844,4.424652553
3067_at,4.55673906,4.58876441,4.709084668,4.616653413,4.852907664,4.544211912
9573_at,4.89451689,4.885996413,4.758383008,5.226495983,5.121617002,4.978695608
26504_at,5.20193737,5.209945412,5.074467373,5.364434905,5.249630759,5.348889812
27232_at,4.77305775,4.698469598,4.450900243,4.836335848,4.757042726,4.587128336
56981_at,5.099901559,4.883381238,5.165141369,5.230411758,4.981997702,5.192885068
6004_at,5.080602555,4.891316975,4.837777154,5.057369841,5.149004376,5.082403958
2824_at,4.799318093,4.612333934,4.273640158,4.518987878,5.033225434,4.462006948
55184_at,5.605371567,5.523895399,5.387299204,5.251345384,5.601994034,5.200777823
28968_at,5.093274549,5.363051742,5.267863449,4.991039502,5.074954161,4.90678837
6532_at,4.999189545,5.285903277,5.180993635,5.230556261,5.165239299,5.06190846
26091_at,5.604871384,5.137810409,5.714486241,5.384143349,5.586066207,5.441817425
79705_at,5.514998697,5.181696608,5.084477971,5.210734707,5.360622109,5.263159023
55171_at,5.31002898,5.049356249,5.358438995,5.213833869,4.758832474,5.067979617
100996433_at,4.796508059,4.731926771,4.844261208,4.604744108,4.247667185,5.108956226
23493_at,5.317033046,5.458709967,5.44722955,5.182338011,5.425063876,5.133610444
2859_at,4.825387434,4.957935824,4.625248955,5.318582566,5.226410633,4.993666902
1608_at,5.170385096,5.063057743,5.041923659,5.024337608,4.991614831,5.029120279
2297_at,4.76601414,4.280150038,4.841598067,4.824918931,4.675714068,4.676390193
22897_at,5.194556543,5.133242551,5.32839885,5.284400232,5.135953932,5.076562825
55957_at,5.212984571,5.129001769,5.229213677,5.144710754,5.016021685,4.932251438
6877_at,4.98763468,5.145988835,5.25179742,5.311543116,4.845193693,5.063820041
4675_at,4.819288669,5.400545411,4.56098433,4.524708841,5.372414671,4.669459939
4248_at,5.2383726,5.102970959,5.217257603,5.01494174,5.201425049,5.159080858
79642_at,5.351014772,5.118450472,4.806762599,4.959222455,4.769201439,5.083763913
701_at,4.317255854,4.38478276,4.289372656,4.543988919,4.420593544,4.379031087
79954_at,5.376530714,5.346237209,5.282668831,5.264235098,5.320441416,5.094817163
9095_at,4.9945043,5.004011751,4.953847001,5.004548934,5.05057844,4.992467296
4747_at,4.464143407,4.558115007,4.040341731,4.398147716,4.862517247,4.25360307
63877_at,5.346636295,5.562825059,5.240995553,5.302560609,5.449787338,5.266648734
10621_at,5.459040801,5.293736186,5.441812547,5.324300128,5.384171941,5.260877135
55626_at,5.374321628,5.293154406,5.518317731,5.402483924,5.251286045,5.45683728
354_at,4.991821112,4.95952151,5.223938549,4.972335823,4.966852234,5.034894898
26659_at,4.866319962,4.795259858,5.145916193,5.053352136,5.015873955,4.969152671
79187_at,4.89842606,4.882943247,4.740211881,4.993379611,4.879514946,4.747950146
3141_at,5.379493825,5.081091759,5.208831218,5.303858156,5.440023287,5.159090814
3754_at,4.899787193,4.886941878,4.868114616,4.951745719,4.869278759,4.761535531
9120_at,4.722389548,4.450200106,4.834777382,4.51672927,4.33407093,4.677737304
5251_at,5.115701318,4.880298527,5.300076955,4.872388705,5.182273139,5.086475159
4855_at,5.004222662,4.925142488,5.023933966,4.932436081,4.862335354,4.994314963
79583_at,5.335768419,5.326750553,5.417946847,5.149308382,5.166552015,5.095760952
80723_at,4.777382358,4.588499901,4.317643049,4.504763391,4.709084142,4.543349973
23546_at,4.700283462,4.530989219,4.680218948,4.78468487,4.796002281,4.612503664
3652_at,5.559741732,5.387255938,5.396666287,4.962542074,4.806503722,5.259836381
971_at,4.526708813,4.611877358,4.545539954,4.603688899,4.601944541,5.006569673
54210_at,4.931126469,4.69705838,4.910801435,5.054200422,5.096659514,4.872165355
26984_at,5.21432625,5.344367447,4.838999677,5.015756616,5.201899734,4.598884816
64718_at,5.306415681,5.308637992,5.36821514,5.360242789,5.376116403,5.303915528
5533_at,5.259891054,5.189121477,5.09896554,5.186364927,4.974682621,5.169267562
10402_at,5.136076467,5.085541378,5.240941333,5.210346182,5.050102238,5.287422805
150_at,4.131992283,4.371643186,3.730744394,4.243010464,4.534889781,4.416132473
6588_at,4.95593602,5.005587074,4.776362497,5.203195157,5.025821153,4.883256567
55016_at,3.934990505,3.896864181,3.644491989,4.001248329,3.960382558,3.920184219
9287_at,4.55967685,4.700373342,4.54113478,4.677412669,4.910414346,4.877537693
78999_at,4.900003501,5.001019333,4.845722179,5.027750921,5.177254294,4.75279427
5922_at,5.034878766,4.985478861,5.023598656,5.109668417,5.183591027,5.247624328
79908_at,4.770506168,4.779420116,5.017562474,4.699940486,4.936601746,4.695565907
9263_at,4.87904926,4.824972396,4.666460943,4.764580758,4.934432062,4.843791886
8013_at,4.103288641,4.343271068,4.053933263,4.342619167,4.422933203,4.261106156
80816_at,5.199016242,5.229051498,5.127472789,5.197894739,5.408596263,5.390992594
5902_at,5.240548459,5.200219643,5.459775097,5.127283281,5.306998489,5.107561611
9170_at,5.263917777,5.269691183,5.118248415,5.21940076,5.369070009,5.236984901
8085_at,4.928546324,5.134847566,5.200003779,5.17964621,5.147740568,5.24323182
23240_at,4.693297809,5.117479622,4.697017931,4.659339711,4.956442209,4.823066307
56656_at,4.946524115,4.786989189,4.712846021,4.866583794,5.189644765,4.979934307
8643_at,5.104380307,4.887727746,4.910801243,4.960816583,5.307544675,5.035343204
54549_at,5.171330857,5.015187724,5.160906861,5.181204427,5.346019948,5.196426989
3749_at,5.239912283,4.935556641,5.092066173,4.99939427,5.050314822,4.929033872
57818_at,4.839623866,4.950131084,4.967917714,4.979076995,4.791252071,4.926759458
100652931_at,4.996639374,5.150585036,5.218060691,5.107548201,5.268935422,4.95912561
5678_at,5.321036296,5.108497309,4.779141246,5.155593861,5.219001712,4.957294719
79745_at,5.521352062,5.059594383,5.406878322,5.101425214,4.92493875,5.249772102
1233_at,4.716979096,4.625953796,4.586670739,4.789590967,4.999395887,4.405940381
2099_at,5.256119125,5.100576729,5.398831181,5.156417323,5.079867933,5.075965614
256949_at,5.334338514,5.245586793,5.249802191,4.881585164,5.167224195,5.017619687
26018_at,5.310031811,5.551217603,5.30773055,5.384551588,5.129219543,5.180544207
922_at,4.741327892,4.756195898,4.827227219,4.826476491,4.886801955,4.786891397
4784_at,4.974514728,4.896513493,4.836100093,4.863154989,4.936766053,4.98166509
27285_at,5.086979432,5.121749673,4.679359496,5.101790782,4.996626512,4.939036121
9400_at,5.292585146,5.221749596,5.317035009,5.36289122,5.288158858,5.189156851
50856_at,4.158416933,4.048618954,3.964936971,4.167180658,4.277584483,3.905634506
6795_at,4.809962006,4.794399758,4.62470236,4.898527366,4.769972506,4.950158195
6002_at,5.234808897,5.341404336,5.149623726,5.337395088,5.354848161,5.243713231
55346_at,5.097914943,4.98346395,5.090403924,5.263411559,5.094564081,5.134475769
9717_at,5.347777118,4.619016365,4.477646677,4.884778672,4.710929972,4.592745195
10663_at,4.397899753,4.387053464,4.382695428,4.476163616,4.689532619,4.36942756
758_at,4.919062608,4.79189603,4.972325331,4.689477577,5.13159423,4.786094675
7074_at,4.617745471,5.128136655,4.48054206,4.909949193,5.159178763,4.764376168
57863_at,4.994553675,4.896009573,5.099562242,5.005764721,4.969827231,4.909042017
11245_at,4.939817076,4.798280322,4.644062545,4.972214813,4.782634518,4.690559123
5071_at,5.352774586,5.534573464,5.126388595,5.383465526,5.156467222,5.182152595
9294_at,4.818185756,4.595987134,4.862442652,4.951554631,4.888471197,4.800420521
6497_at,4.969355232,5.53024686,4.635915719,4.981163321,4.980463709,4.976343602
2742_at,4.751972117,4.818929931,5.095938716,4.962417665,5.04579872,4.858573265
6094_at,5.20392011,4.93211707,5.222520713,4.799258527,5.423865942,4.802219846
9373_at,5.330097421,5.215646409,5.292554754,5.452831458,5.251097285,5.332638193
6620_at,4.969041296,4.766121536,5.211960001,5.218552512,5.249551861,5.033118826
23090_at,4.455803499,4.616877975,4.589562468,4.570102112,4.562535157,4.461426225
64866_at,4.63317253,4.583322072,4.792879244,4.605690282,4.679397026,4.807118
9654_at,4.994350226,5.002053022,4.927614502,4.974274463,5.074306343,4.987777802
27290_at,5.057014094,5.115045706,4.906121548,5.116162022,5.222210144,4.901488801
55425_at,5.341016172,5.41278603,5.419607699,5.386435886,5.095284006,5.201111147
1136_at,5.084411289,4.893438546,4.898637003,5.049653641,5.135324542,5.022601314
64848_at,5.093244494,5.24588785,5.374713173,5.19407912,5.299138743,5.351395488
54752_at,4.721968805,4.726849045,5.009061483,4.599117905,4.799534141,4.809861881
6689_at,4.932673319,4.747960398,4.740745088,4.826874625,4.69935834,4.875430044
51561_at,5.062790249,4.868713996,4.961810477,4.892352541,5.02019687,4.77793003
64714_at,4.975733848,4.862941047,4.865040946,4.98075114,4.874108655,4.999005209
79635_at,5.114093121,5.410214521,5.328221472,5.021549811,5.607212895,5.518619713
101_at,4.728380967,4.690639684,4.753300408,4.616702409,4.941402709,4.7545783
4820_at,4.988671034,5.253919995,5.126258203,5.088898883,5.154349166,5.189261758
64748_at,5.180669983,5.146615922,5.51127127,5.126681983,5.309455993,5.236523623
51385_at,5.060008191,5.068987941,4.799564559,5.087392844,5.160834771,5.140659152
79575_at,4.997686143,4.791483631,5.316805653,5.075592563,5.230825819,4.987782819
84561_at,4.929049434,4.875799861,4.581091356,4.797392437,5.228963007,4.885269446
1015_at,4.886806702,4.899238654,4.934332786,5.020149936,5.015659647,5.134036913
3080_at,4.2848601,4.178012934,3.726040828,4.235085524,4.240071768,4.144259674
5787_at,5.138726132,5.030807454,5.13993963,5.098430514,5.202607326,4.998723954
23274_at,5.188113019,4.999635298,5.06498124,5.149505419,5.178445255,5.310187355
80345_at,5.257159542,5.38660255,5.141664421,4.871734521,4.740947623,5.067172001
29894_at,5.170298121,5.118793698,5.361975805,5.018620361,5.196857028,5.153667523
6900_at,4.847947988,4.827627242,4.780345053,4.961093415,4.996639081,4.811924453
9855_at,5.219320454,5.192229112,4.942362395,5.232569876,5.095650296,5.146089869
4058_at,4.86274252,4.741156489,5.138850061,4.785899378,5.055791163,4.749230487
3294_at,4.624239894,4.690867914,4.386361125,4.582936422,4.801876197,4.577763363
7299_at,5.167625736,5.014579052,4.98004174,4.861725335,5.190748767,4.777043139
656_at,5.111922125,4.957954984,4.835101946,4.88367219,4.832789451,4.8658282
4762_at,5.197860043,4.936918238,4.914271534,5.007704691,4.845269383,4.927250883
1826_at,4.929809928,5.07511983,4.780423618,5.201364925,5.312839021,5.124244137
28785_at,3.785601111,3.764804383,3.678053928,3.745327635,3.751572163,3.670151386
1121_at,5.283377301,5.227226916,5.021168702,5.033558925,5.170727526,5.059711026
248_at,4.298277168,4.767042972,4.27097371,4.8893528,4.830981786,4.96976109
51174_at,5.269094252,5.464833604,4.992926822,5.301380456,5.451362579,5.291803771
8344_at,4.999828237,5.09487677,4.899218036,5.038901926,4.643864176,4.895580536
55102_at,5.265103499,5.384686717,5.159186234,5.346662413,5.106210785,5.410578137
51279_at,4.848158819,4.675260553,4.815073178,4.793878811,4.6854578,4.835765256
26280_at,5.008091736,4.962106799,5.040061294,5.152502016,5.090114767,4.997986291
90141_at,5.318915758,5.316938956,5.164775092,5.202063255,4.993543258,5.337474519
8687_at,4.697604825,4.615260627,4.818632993,4.764737399,4.833007983,4.784143906
953_at,4.489376357,4.227712529,4.431832495,4.476098088,4.571190787,4.445678042
24137_at,4.252143164,4.145006608,4.088653263,4.455145803,4.354227537,4.054878426
60529_at,4.933993326,5.063108373,4.940369636,4.787193543,4.635352908,4.778662372
54797_at,5.347968613,5.532735078,5.184697302,5.338105938,5.329092199,5.245975466
5871_at,5.103414175,4.791511902,5.349737933,4.888435289,4.890290459,5.080933466
909_at,4.960716576,4.988837737,4.995564934,4.880229598,4.99437324,4.770168385
10205_at,5.008404701,4.667205248,4.744628007,4.893826768,5.037303559,4.909339575
51267_at,4.850635896,5.007596062,4.715341554,5.007111095,5.103185015,5.016179784
5939_at,5.299669354,5.059555612,5.136954518,5.149086605,5.223649376,5.200014606
9750_at,4.408215978,4.322403439,4.088302383,4.394847378,4.372347102,4.299844264
54581_at,5.300161563,5.32667654,5.161312146,5.078682273,5.168582267,5.197590698
23604_at,4.988257735,4.881977174,4.991377541,4.856147139,4.992178233,5.17586301
4091_at,5.070473143,4.947536748,5.373435308,5.002630692,5.210715635,5.027625982
4800_at,5.301113748,5.308958871,5.168441086,5.314161623,5.486022448,5.257464377
50943_at,4.896843881,4.653265557,5.288441865,4.932710616,5.104023411,4.653951663
23511_at,5.325171697,5.281003379,5.307759488,5.28666698,5.323158871,5.46641565
55786_at,4.736445829,5.040001668,4.905228537,4.68104594,5.400123664,4.751540459
54962_at,5.042000869,5.194399205,4.944054747,4.987992097,5.161255326,5.091466022
22894_at,5.340198484,5.243334856,5.167197112,5.313979875,5.234261902,5.226802263
28952_at,5.370868011,5.25644152,5.348967354,5.134078016,5.294601867,5.294611565
3227_at,4.585037542,4.583658471,4.572224642,4.774009367,4.740306847,4.543024844
3224_at,4.967393378,5.003092939,4.583506876,4.854059047,4.986596249,5.229258131
5680_at,4.522785806,4.801711059,4.406858925,4.692576705,4.458672756,4.589522029
2583_at,5.071017039,4.736562929,4.963362019,5.024031419,4.909642963,4.97417806
7975_at,4.810325119,4.81052641,5.073809805,5.107068763,5.08709003,4.919941167
4752_at,5.42011255,5.09906028,5.435709183,5.279429115,5.2647187,5.170806658
26289_at,4.673630734,4.730496582,4.793121376,4.888481483,4.791029165,4.809455186
9149_at,5.056485845,4.903478941,5.105287681,5.055759022,5.237418633,4.796992923
4923_at,4.856776423,4.804426118,5.027067032,4.943921146,5.02985469,4.929908587
79768_at,5.17919573,5.138450099,4.949095284,5.046502776,5.090982612,4.820685414
51755_at,5.338227645,5.340859907,5.303045547,5.304709168,5.366416326,5.244959225
6007_at,4.812654003,4.609319058,4.779452776,4.990336868,4.807934851,4.791066974
23650_at,4.966835375,4.720650964,4.410183948,4.884186366,5.05978297,4.691443044
7003_at,5.203800273,5.388050992,5.092583846,4.931892918,5.129597083,5.593223913
9890_at,4.547394815,4.24408876,4.362604714,4.37000947,4.108727246,4.573562876
7124_at,4.995273312,4.899349077,4.770840159,5.06133557,4.897725428,4.678796209
83714_at,4.726877888,4.668528619,5.046470873,4.770414662,4.870292086,4.945036989
23457_at,4.97060836,4.958954492,5.185371325,4.883586013,5.119313379,5.003728571
9310_at,4.975005507,4.863133584,5.093345948,4.967829012,5.145609777,5.102760565
5467_at,5.365164095,5.162387296,5.265577877,5.195808862,5.27901368,5.15993232
29899_at,5.018570273,5.025451184,5.141118293,5.148566164,5.046736276,4.91287783
254394_at,5.079536793,5.093495429,5.030243104,5.062084171,4.961712484,5.39051683
6707_at,4.824674473,4.964649487,5.169867845,4.96881265,4.828776883,5.020118764
655_at,5.066311697,5.124029955,5.160641843,5.103378474,5.074581202,5.087931302
26083_at,4.535563733,4.764995176,4.605691005,4.382333952,4.800947512,4.532618396
3741_at,4.91769815,4.970316189,4.570971263,4.808660737,4.746510465,4.872445644
51440_at,5.200235994,4.839368209,5.177989846,4.999792879,5.326134405,5.005247251
26048_at,5.099023673,5.176532876,5.277197124,5.163288562,5.182028564,5.079484825
4064_at,4.5480904,4.480876532,4.660029435,4.705923839,4.773322939,4.689438189
54622_at,4.899453076,4.802056504,4.912341828,5.212983964,4.594470553,4.786940951
2395_at,5.428155007,5.151446946,5.240642942,5.19992586,5.158524614,5.096949179
54363_at,4.405444286,4.200323819,4.379993014,4.43996499,4.48714751,4.914240808
23347_at,5.081458157,5.158012946,4.898000297,5.021841542,5.081055787,5.120305903
146712_at,5.138308935,4.571533377,4.651646641,4.899041176,4.692077965,4.683895431
23315_at,5.206207021,5.327713853,5.471030763,5.24469215,4.965109112,5.095714286
11016_at,5.050228603,5.107798108,5.012946746,5.025100959,5.015637808,5.267155298
9815_at,5.141526318,5.17732682,4.830535224,5.066821587,5.01600125,4.907677402
23545_at,5.128542789,5.180372782,5.287965211,5.157433238,5.155189097,4.931267491
11341_at,3.986943807,4.067183258,3.756811625,4.052245916,4.136534173,4.090642519
10747_at,4.906377732,4.787680289,4.86634885,4.997890904,5.018427118,4.853589633
83744_at,5.183942606,5.327166799,5.210326644,4.873401434,4.983432418,4.83649022
8115_at,4.797164695,4.799680803,4.736612008,4.852858386,4.922027296,4.637786998
3203_at,4.81127862,5.207091358,4.707946806,4.740792847,5.167536966,4.987982711
8674_at,5.405037439,5.337627754,5.571977349,5.175673196,5.28366339,5.356817307
3892_at,5.497592799,4.97416678,5.099032636,4.915189368,5.162356281,4.951349412
398_at,4.63685949,4.718662786,4.580541754,4.834163657,4.738735502,4.52779855
10499_at,5.288476957,5.582686867,5.204825563,5.378453205,5.102290152,5.360644222
10902_at,5.196958644,5.588996831,5.102295776,5.221626917,5.297977896,5.274958924
222255_at,4.521705602,4.886006743,5.059876126,4.564580842,4.741894527,4.589869005
1240_at,4.731625137,4.606364722,4.684072024,5.001583628,4.808724628,4.78068742
9677_at,5.236181579,5.153135852,5.037330521,5.148126805,5.407506349,5.348400882
100506603_at,5.110809272,5.038460187,5.230948362,5.04743585,5.183843791,5.436326254
5795_at,5.048211619,4.962286756,5.247802661,5.289568553,5.14557259,4.979627327
8590_at,4.562555619,4.396681755,4.281458183,4.650994099,4.455776554,4.309028506
