symbol,WT1,p531,p53CAS1,p53RAS1,WT2,p532,p53CAS2,p53RAS2
Rab44,0.00025,0.34913,0.38598,0.0453,0.00645,1.0,0.21486,0.02087
Fam107a,0.00026,0.02508,1.0,0.0,0.00654,0.02508,0.80958,0.00865
4933413G19Rik,0.00027,0.03515,1.0,0.04022,0.00681,0.0434,0.63964,0.01967
Ccdc114,0.00028,0.05813,1.0,0.03983,0.00713,0.06095,0.58694,0.01997
St18,0.00031,0.00026,1.0,0.0,0.00763,0.00965,0.76275,0.0
Myh3,0.00033,0.01112,0.88758,0.01681,0.00811,0.02576,1.0,0.00247
Bex6,0.00034,0.01266,1.0,0.02961,0.00855,0.05415,0.99631,0.01368
Klra9,0.00035,0.9195,0.01023,0.05414,0.00872,1.0,0.0174,0.04231
D430041D05Rik,0.00035,0.0,1.0,0.00888,0.00873,0.0,0.66409,0.0
Ptgs2,0.00036,0.11289,1.0,0.33165,0.00893,0.08001,0.62727,0.0742
Spred3,0.00037,0.00255,1.0,0.00298,0.0006,0.00435,0.63993,0.00102
Cercam,0.0004,0.02789,1.0,0.06739,0.01038,0.05971,0.74174,0.07282
Gm5741,0.00043,1.0,0.23707,0.14692,0.01069,0.75001,0.11778,0.1351
Enox1,0.00044,0.014,0.76305,0.0,0.0109,0.01394,1.0,0.0
Cd164l2,0.00045,0.0,1.0,0.00122,0.0112,0.0,0.75818,0.01475
Slc10a6,0.00046,0.01688,1.0,0.07968,0.01139,0.07218,0.95269,0.00679
Xlr4b,0.00046,0.02716,1.0,0.00649,0.00063,0.03184,0.77302,0.00196
Frmd5,0.00048,0.00079,0.8742,0.0,0.01204,0.03043,1.0,0.0
Ccl8,0.00049,0.02216,0.86012,0.15979,0.00055,0.01544,1.0,0.0598
Serpina1f,0.00051,0.0,0.0,0.0,0.01278,0.0,0.0,1.0
Cd101,0.00052,0.00725,1.0,0.00713,0.00059,0.00921,0.90868,0.00607
Cxcl5,0.00053,0.30243,0.73269,0.35181,0.01317,0.26063,1.0,0.12266
Clec4d,0.00053,0.65498,1.0,0.61806,0.01357,0.80047,0.87638,0.16717
Sult2a1,0.00053,0.0,0.98945,0.0045,0.01407,0.0,1.0,0.00303
Ffar2,0.00053,0.00327,0.93238,0.00379,0.0006,0.00665,1.0,0.00159
Slc7a14,0.00053,0.06781,1.0,0.0081,0.01328,0.06781,0.95294,0.01736
Fmo3,0.00054,0.00512,0.89994,0.00067,0.00024,0.00498,1.0,0.0
Sybu,0.00054,0.33606,1.0,0.1828,0.01435,0.29137,0.65769,0.11196
Xlr4c,0.00055,0.02411,1.0,0.00564,0.0007,0.03821,0.75983,0.00174
Gsg1,0.00056,0.08971,0.64088,0.06204,0.01388,0.11497,1.0,0.02663
Fam78b,0.00056,0.27105,0.90727,0.07755,0.01392,0.42525,1.0,0.04937
Xlr4a,0.00057,0.02129,1.0,0.00609,0.00141,0.0332,0.77879,0.00197
Lrp8,0.00057,0.00779,1.0,0.00542,3e-05,0.0265,0.69132,0.00205
Stag3,0.0006,0.00469,1.0,0.03034,0.00038,0.00949,0.54677,0.00646
Ttll9,0.00066,0.00056,0.81565,0.01372,0.01647,0.02084,1.0,0.0269
Fosb,0.00069,0.03175,1.0,0.01634,0.01882,0.07806,0.67424,0.01842
Tnni2,0.00069,0.00183,0.88561,0.00118,3e-05,0.00238,1.0,0.00045
Trem1,0.00072,0.02602,1.0,0.00767,4e-05,0.03042,0.98597,0.00443
Xkr5,0.00072,0.00313,1.0,0.01562,0.01794,0.13611,0.6826,0.02338
Chst10,0.00072,0.11623,0.74966,0.05264,0.01917,0.15555,1.0,0.02056
Sez6l,0.00074,0.02576,1.0,0.0,0.01846,0.07029,0.93608,0.0
Slc4a10,0.00075,0.35777,1.0,0.15444,0.0186,0.37954,0.37326,0.08383
Frmd7,0.00076,0.53918,0.689,0.04638,0.01943,0.51724,1.0,0.0668
Col17a1,0.00078,0.02488,0.65468,0.03607,0.01938,0.02479,1.0,0.0
Barx2,0.0008,0.024,1.0,0.01285,0.01983,0.00014,0.92684,0.01937
Dgkg,0.00081,0.16538,0.96995,0.15165,0.02067,0.4297,1.0,0.0295
Slc5a5,0.00081,0.02591,0.75971,0.04182,0.02018,0.02581,1.0,0.00614
Il6,0.00081,0.23802,1.0,0.15685,0.02019,0.42396,0.66174,0.01195
Psrc1,0.00081,0.02421,1.0,0.08522,0.02121,0.08661,0.88772,0.0272
Gm6537,0.00083,0.1348,1.0,0.12218,0.02064,0.21013,0.53887,0.10697
Klra17,0.00083,0.89753,0.03864,0.10853,0.00094,1.0,0.02406,0.02729
Ccdc112,0.00084,0.55701,1.0,0.16937,0.02153,0.62799,0.8048,0.08016
Trem3,0.00085,0.16127,0.92285,0.04025,4e-05,0.16767,1.0,0.01225
Itgam,0.00086,0.02506,1.0,0.02318,0.00052,0.05585,0.93074,0.00837
Il1rl1,0.00088,0.05179,1.0,0.03709,0.02323,0.10889,0.85584,0.0
Il4,0.00088,0.08719,1.0,0.01498,0.02247,0.10088,0.90025,0.0
Drp2,0.00088,0.13791,1.0,0.05269,0.02201,0.08477,0.94206,0.0
Styk1,0.00089,0.71417,0.0471,0.07071,0.02211,1.0,0.20847,0.08628
Serpinb7,0.00092,0.00712,0.93842,0.00165,0.00103,0.00483,1.0,0.0006
Ceacam18,0.00093,0.5465,1.0,0.16153,0.02313,0.4872,0.6978,0.05906
Clec2i,0.00094,0.00675,1.0,0.02591,0.00186,0.05279,0.78795,0.01312
Gm9733,0.00094,0.82382,0.46094,0.33917,0.024,1.0,0.34064,0.23037
Mcpt8,0.00094,0.59103,0.95618,0.05628,0.02334,0.98051,1.0,0.03761
S100a4,0.00094,0.07863,0.88256,0.0289,0.00164,0.0591,1.0,0.01687
Gfi1,0.00095,0.04615,1.0,0.01467,0.00107,0.07955,0.77292,0.00563
Rgs18,0.00096,0.02951,0.90525,0.00389,0.00076,0.04104,1.0,0.00208
