atID,wtlp6-wthp6,wthp5-wthp6,wtlp5-wthp6,wtal-wthp6,wtfe-wthp6,stop1lp6-stop1hp6,stop1hp5-stop1hp6,stop1lp5-stop1hp6,stop1al-stop1hp6,stop1fe-stop1hp6
AT1G03330,-0.045067947,-0.014167556,-0.005244759,-0.165600091,0.203775086,-0.002810869,-0.103128836,-0.100488335,-0.36620045,0.020309418
AT1G03340,-0.295171081,0.07000582,0.058703545,-0.217187029,-0.130059179,-0.387651167,-0.247389506,-0.209643708,-0.702894352,-0.282853927
AT1G03350,-0.06576822,-0.009224264,-0.029144463,-0.069174931,-0.044110644,-0.117405743,-0.116970202,-0.097307319,-0.118813671,-0.080656904
AT1G03360,-0.044380976,-0.093333473,-0.105963881,-0.119025937,-0.153294038,-0.098063917,-0.032224657,-0.173112491,-0.249300691,-0.023838246
AT1G03365,0.211070819,0.059376312,0.262851657,0.04946499,-0.119137957,-0.025320055,0.032223622,0.12799615,0.163064615,-0.005185819
AT1G03370,0.065429014,0.030825625,0.033022369,0.011962949,-0.204846224,0.019425754,-0.054027099,-0.040907221,0.037253108,-0.164199274
AT1G03380,0.18031959,0.162836675,0.14978745,0.075052181,-0.001198027,0.085796642,0.093382385,0.190585978,0.336007534,0.113244558
AT1G03400,-0.243273473,-0.105603695,-0.527988763,-0.275278003,0.204037202,-0.558033815,-0.460102788,-0.587425202,-0.497304543,-0.159132461
AT1G03410,-0.318087124,-0.327153863,-0.428632583,-0.433128833,-0.262555958,-0.433649955,-0.541958631,-0.59013298,-0.510469405,-0.385288287
AT1G03430,-0.050209106,-0.046110758,-0.01878774,-0.008118519,0.208141845,0.105842608,0.056820979,-0.000964965,-0.072436607,0.190523602
AT1G03440,0.258929092,-0.011516843,-0.008443684,0.05553368,0.032321441,0.169388491,0.158874129,0.345609906,0.288211418,0.076563094
AT1G03457,-0.050768459,-0.254216364,-0.233094565,-0.387722976,-0.269674998,0.108735175,-0.020014208,-0.0199048,-0.513765993,-0.139143792
AT1G03470,0.018928416,0.003870928,-0.038395611,-0.069714653,-0.068800354,-0.001062083,-0.146124727,-0.183635086,-0.184971996,-0.332256882
AT1G03475,-0.009435163,-0.018588532,-0.092229393,-0.052878734,-0.038981125,0.029976042,-0.010911841,-0.100806854,-0.118679945,-0.041115153
AT1G03510,-0.075167144,-0.076518929,-0.055479092,0.017449058,-0.085925819,0.076629059,0.046100492,-0.058478974,-0.134432706,-0.227591873
AT1G03520,-0.073864781,-0.046159358,0.057392474,0.010940034,0.100714865,0.028068675,-0.018524001,0.075004078,0.429473515,0.158726425
AT1G03530,0.105928713,-0.069380846,0.054144146,0.056828538,-0.212015621,-0.086743731,0.054307097,-0.000603994,-0.129795275,-0.082295008
AT1G03540,0.416724205,0.094243499,0.511014845,0.010482415,-0.072217922,-0.179598363,0.032932163,-0.127165527,-0.13468652,-0.263690824
AT1G03545,0.079200074,-0.095573594,0.035554035,0.070477757,-0.161970083,0.062317245,0.233401315,0.098511785,0.053115674,-0.00393599
AT1G03550,0.135495394,0.173737678,0.160248326,0.13169953,0.099078293,0.192552865,0.134537936,0.343345716,0.471678993,0.150932451
AT1G03560,0.123478715,-0.040853768,0.121917332,0.072024143,-0.070547372,0.003637436,0.076406928,-0.022944329,-0.141083701,-0.083979479
AT1G03590,-0.017381878,0.056214535,0.128970201,0.035962457,0.153065193,-0.165042099,-0.053913099,-0.042127891,0.102520169,-0.083209184
AT1G03600,-0.023685943,0.710300562,-0.04157595,0.178828742,0.187535416,0.010341616,-0.007286447,-0.092079198,-0.011747392,0.146200448
AT1G03610,-0.021308792,0.202863468,0.113816633,-0.120274662,0.130212396,0.142125363,0.140604377,0.19526946,0.352580744,0.105405505
AT1G03620,-0.386007558,-0.347725322,-0.319809854,-0.360596726,-0.294175657,0.160133848,0.000391901,-0.038451511,0.064000973,-0.057846214
AT1G03630,-0.227018826,0.708124761,-0.270405805,0.294958712,-0.172591122,-0.50989974,-0.243859468,-0.567131015,-0.424966546,-0.425609962
AT1G03650,-0.101991614,-0.188191641,-0.133470835,-0.118572702,-0.140314659,-0.187196063,-0.155366242,-0.134359123,-0.256389522,-0.254438019
AT1G03660,-0.040823964,0.019804785,-0.045619383,0.184893805,0.397809692,-0.049892148,0.013835393,0.084996627,0.853229257,0.615938506
AT1G03680,-0.176553276,0.025272194,-0.192665597,-0.06043239,0.238929369,0.003883678,-0.077712538,-0.106108485,-0.025207962,0.106613013
AT1G03687,0.075130783,0.010027055,0.011899821,0.006009028,0.086927411,-0.004451317,-0.014444147,-0.03127474,-0.157673796,-0.09933294
AT1G03700,0.15561528,-0.03874045,-0.056521155,-0.106632462,0.697781097,-0.001314887,-0.147587565,0.030779148,0.69454909,0.740602834
AT1G03730,0.076495528,0.072632949,-0.018365428,0.043412657,0.337925175,0.085002388,0.054251364,0.230512492,0.130081886,0.262385383
AT1G03740,0.109864752,0.014559977,0.100969994,-0.149399877,-0.035910987,-0.083445019,0.007007762,0.099055022,-0.005083278,-0.098618144
AT1G03750,-0.036304742,-0.03624982,-0.035053076,-0.107964287,-0.273219904,-0.17015074,-0.0407454,-0.104068174,0.046996251,-0.152305191
AT1G03760,0.091933746,-0.031556361,-0.003646747,-0.051810689,-0.328695384,0.107522695,0.021757962,0.092524216,-0.111000295,-0.157071945
AT1G03770,0.081059177,0.02914067,0.08804269,0.09087353,-0.226520327,0.06478452,0.141596556,0.120954433,0.313919108,0.006369486
AT1G03780,0.005353124,0.015448832,-0.051408077,0.035893166,-0.20725171,-0.097806506,0.053297496,-0.15152619,0.034564734,-0.085112651
AT1G03790,-0.050889823,0.114323917,0.127763863,0.0840557,0.413161349,-0.040061177,-0.088079322,0.119710682,0.793873924,0.096798346
AT1G03800,0.304629479,0.216940579,0.125055084,0.190729426,-0.140694788,0.116933988,0.132484508,0.12955085,0.233823565,0.059154724
AT1G03820,-0.02276682,-0.010600622,-0.020235551,-0.095586497,-0.183836491,0.421313237,0.09799448,-0.202918991,-0.00606164,-0.20054309
AT1G03830,0.135508439,-0.0293845,0.097075592,-0.117463844,-0.320533844,0.049558205,0.156284518,0.075849289,-0.056481344,-0.122291678
AT1G03840,0.049811055,0.12484365,0.26947945,0.232184351,0.10136153,-0.045848003,0.101795628,-0.010135832,-0.099848171,0.081646091
AT1G03850,-0.058780126,-0.033013444,-0.089309753,-0.082959187,0.539213734,0.279261322,0.117114186,0.121443622,0.069789484,0.761556117
AT1G03860,-0.075756608,-0.084824745,-0.047774197,-0.100372373,-0.156560046,-0.048382962,-0.044250206,-0.0785472,-0.236030674,-0.099641712
AT1G03870,0.06034355,0.132815979,-0.031277178,-0.110541228,-0.031779848,0.329806453,0.164444866,0.223936069,-0.329061986,0.221152607
AT1G03900,-0.009723925,0.000989365,-0.048848574,-0.00654855,0.130992154,0.035996132,-0.099914639,0.006981014,0.005560925,0.041997462
AT1G03905,-0.087692271,-0.013192677,-0.081187352,-0.057901482,-0.123926383,-0.110372807,-0.078657455,-0.014761413,0.181691898,-0.245064375
AT1G03910,0.057269626,-0.044339221,0.028193065,0.007768065,-0.306218704,-0.039747198,0.043147275,0.031702388,0.067057695,-0.078358388
AT1G03920,0.120046605,0.217680288,0.194286588,0.03658182,-0.027771957,0.138932393,0.31226713,0.255606395,-0.214450296,0.074847284
AT1G03930,-0.058595954,-0.032708284,-0.09192205,-0.081720404,-0.129142366,-0.028998852,-0.006781392,-0.094563718,0.071987632,-0.105827835
AT1G03940,-0.36627489,-0.378414113,-0.297888046,0.107318516,-0.467289904,-0.797655132,-0.483799885,-0.687056829,-0.803602826,-0.691907075
AT1G03950,-0.05223037,0.137870421,-0.056608954,-0.174338102,-0.014568346,-0.049344649,-0.14387972,-0.094874153,-0.379147267,-0.053787733
AT1G03960,0.009520769,0.012615547,0.084201237,0.089013339,-0.095140531,-0.055812308,0.16103909,-0.094038914,-0.025189796,-0.148709084
AT1G03970,-0.127418625,-0.035735879,-0.07839782,-0.092667159,0.034599414,-0.172368238,-0.225494356,-0.244401799,-0.299064556,-0.080578675
AT1G03980,-0.218263704,-0.106554886,-0.332438933,-0.436401935,-0.417912413,0.031316432,0.121520078,-0.256894952,-0.420447063,-0.300377141
AT1G04000,-0.127684855,-0.157988953,-0.234199523,-0.096286814,-0.127919873,0.067039263,-0.05140219,-0.002947773,0.13918,-0.000373638
AT1G04007,0.423131475,-0.034474154,0.560248343,0.29339866,0.341033143,0.05664308,0.045060302,-0.363966031,-0.444048812,-0.511241772
AT1G04010,0.145268478,0.190692596,0.11618234,0.206936095,0.153495421,-0.08840367,0.02636185,-0.169451223,0.172589316,-0.098356473
AT1G04020,-0.149841299,-0.153562046,-0.11248129,-0.120835269,-0.279560792,-0.218488701,-0.039345509,-0.171654543,-0.196126151,-0.154499399
AT1G04030,0.141117354,0.068113116,-0.040484721,0.068366831,-0.102625748,0.114229629,-0.06425018,0.035305075,0.044143328,0.000993087
AT1G04040,0.128539029,-0.057797407,-0.123947669,-0.325113022,-0.415971541,0.096204175,-0.042973762,0.242466023,-0.426520259,-0.133283374
AT1G04050,-0.004811167,-0.012417065,0.087649621,-0.019707325,-0.233827107,0.006026294,0.071181244,-0.077964681,-0.231861539,-0.276775032
AT1G04053,0.318499115,0.265931695,0.22015981,0.193740746,0.321548986,0.178408172,-0.107432763,0.019778976,-0.444497174,0.076964723
AT1G04070,-0.189673314,-0.135296991,-0.143274856,-0.246010556,0.148498739,0.077483192,0.04970457,-0.046407976,-0.308401439,0.061659596
AT1G04080,0.191360481,-0.018092757,0.084861724,0.016839587,-0.207617583,0.016194407,0.146267133,0.16189189,0.209688209,-0.095980871
AT1G04090,0.143298737,-0.080287778,0.021383067,0.059104787,0.129982367,-0.145286343,0.184470823,-0.090804147,-0.429322939,-0.289512341
AT1G04100,0.001800884,0.107055212,0.019705806,0.34854385,0.305079442,0.057685947,-0.009586253,-0.06659912,0.387595188,0.002931162
AT1G04103,-0.049188892,0.009383664,0.003222543,-0.024963228,0.824030063,-0.128467586,-0.029166911,0.078643078,0.396610232,0.680728624
AT1G04120,0.254653821,0.095466478,0.217395732,0.083336682,-0.308029887,-0.082767574,0.056622947,0.028301322,-0.075348929,-0.223276755
AT1G04130,-0.024321443,-0.083637336,-0.029846571,0.016453885,-0.084078411,-0.068601159,0.028899518,-0.114791388,0.094594797,0.111748095
AT1G04140,0.17959546,0.04279982,0.128763433,0.153694332,-0.045137354,-0.00247232,0.068183397,0.063764263,0.12876107,-0.101133916
AT1G04150,-0.090820381,0.13197818,-0.26898266,-0.182127563,-0.168751769,0.09659086,-0.0476041,0.062431907,0.067483154,-0.199714848
AT1G04160,0.135785403,0.250983201,0.412456837,0.203043132,-0.075460352,-0.019925744,0.163693244,0.085588883,-0.083939369,-0.095527274
AT1G04170,-0.074768474,-0.070320477,-0.114230671,-0.035925379,-0.139392588,-0.115165601,-0.036188381,-0.123719384,-0.117159107,-0.1383185
AT1G04180,-0.297838857,-0.112999277,-0.239140518,-0.026642154,-0.342701639,-0.324867863,-0.150571525,-0.081780278,0.282238971,-0.189220126
AT1G04183,-0.012576662,0.026377534,0.000730113,-0.224424461,0.136193745,0.089290346,-0.152333514,-0.093543214,-0.335399689,0.024804903
AT1G04187,0.18084737,0.175094168,0.119790581,0.048374956,-0.291573967,-0.43070858,-0.111051178,-0.431026912,-0.581951601,-0.488372928
AT1G04190,-0.052731136,-0.039280247,-0.051678331,-0.016908533,-0.053377617,-0.07144682,0.008772654,-0.145331974,-0.178192529,-0.073774147
AT1G04200,0.081492621,0.048021175,0.064640398,0.151709228,-0.058033499,0.053397171,0.000878907,0.036712299,0.408134137,-0.033383037
AT1G04210,0.014425214,-0.020505801,0.099139628,-0.016797093,-0.193624138,0.034420852,0.190691052,0.070723063,0.09502279,-0.023845347
AT1G04220,0.019910663,-0.021329996,-0.031871873,0.136116026,0.203565455,0.023880256,0.035732172,0.123382804,0.876517298,0.356127913
AT1G04227,-0.297303964,-0.140802665,-0.015154441,-0.012739733,-0.121343749,-0.071559121,0.488610574,0.260756989,-0.207776124,0.063737709
AT1G04230,0.144571332,0.028828877,0.062928309,0.016736172,-0.071887579,-0.081371572,-0.020996065,-0.04492029,0.038332814,-0.071191583
AT1G04237,0.468180302,0.189615438,0.101889686,0.000596988,-0.010541715,0.111830806,-0.132968455,0.190116155,-0.369744628,-0.122110047
AT1G04240,0.01825793,0.124310362,-0.099891178,0.033373228,0.471886845,0.275442206,0.202326616,-0.156033748,-0.131537561,0.338708642
AT1G04247,0.012197162,-0.020992061,0.008875921,0.347195942,0.328881653,0.228471824,0.147946867,0.231884308,0.799379561,0.477857246
AT1G04250,0.027473813,0.090181814,-0.042199649,-0.219601569,0.155456199,0.023820308,-0.025850007,0.017772698,-0.459601603,0.022743695
AT1G04260,-0.135673784,-0.085709728,-0.15590016,-0.18098562,0.017627827,0.103469771,0.013082227,0.007691724,-0.197402926,0.17416689
AT1G04270,-0.152323429,-0.086483414,-0.117896481,-0.175768502,0.070444734,-0.073048435,-0.149893494,-0.182473159,-0.39437443,-0.109274498
AT1G04280,-0.040405653,0.081124057,0.059206176,0.034337112,0.126094891,-0.021670686,-0.017823357,0.090029413,-0.089724107,0.136998118
AT1G04290,-0.054750452,0.05035561,0.060948538,0.058099711,0.361376729,-0.055350807,-0.118078803,-0.097021879,-0.273285758,0.09807045
AT1G04295,0.190084717,-0.10375692,0.129529218,0.17206636,0.211868007,0.267022142,0.039507575,0.095300334,-0.034113175,0.125507792
AT1G04300,0.300697076,0.041319147,0.242667934,0.152992646,-0.18805098,0.003481267,0.134761678,0.180546612,0.161165007,-0.085963642
AT1G04310,0.03876444,0.062332521,0.248897109,0.07927325,0.173921229,0.010731468,-0.075881207,0.02231001,0.333305956,0.159816722
AT1G04330,0.086159976,0.161468751,0.110900556,0.078546239,0.572200011,-0.001186653,0.097225039,0.031924114,0.004997956,0.656990408
AT1G04340,-0.090731207,-0.045219732,-0.022401895,-0.033071741,0.241145296,0.010371265,-0.086434599,-0.068133627,-0.128186664,0.057416906
AT1G04347,0.311927206,0.336411675,0.384231182,0.210140132,0.536487787,0.171609487,0.014006721,-0.037565474,-0.523004055,0.066739877
AT1G04350,0.360255684,0.177402723,0.386186175,0.051340964,0.474731632,0.147679314,0.122249744,0.425658021,-0.315218584,0.492561726
AT1G04353,0.295131437,-0.050866704,0.08044863,-0.127815532,-0.286546264,0.153342946,0.144045559,0.189516084,0.012233746,0.019184666
AT1G04360,-0.022403551,-0.022843221,-0.053099489,0.334589801,0.301955476,0.03349104,0.07798863,0.145954763,0.807245605,0.44710118
AT1G04390,0.10471786,0.039154624,0.158163282,0.147277385,-0.058623905,-0.127341324,0.000941618,-0.027257573,0.036380981,-0.04375019
AT1G04400,0.118429207,0.062610955,0.051752216,0.095661628,0.285269086,0.091630638,0.059236463,0.06685504,0.157561258,0.221732904
AT1G04410,-0.124207815,-0.100626954,-0.172038244,-0.312794821,-0.21819218,-0.013152511,-0.118079691,-0.095281049,-0.34371018,-0.1691521
AT1G04413,0.228780953,0.346658378,-0.003777078,0.053197697,0.221940151,0.233681074,0.33464261,0.126159335,-0.101232202,0.140115136
AT1G04420,0.077158531,0.115260503,-0.141044569,-0.030007813,-0.032361553,0.038565377,-0.06381958,-0.195831147,-0.183303551,-0.230045911
AT1G04425,-0.140826833,-0.263357543,-0.121144249,-0.267922961,-0.081961355,0.136353838,0.055026789,-0.119974695,-0.33639015,-0.080658112
AT1G04430,-0.012459115,-0.048705782,-0.093220811,-0.076062459,-0.194577376,0.097923972,0.074622349,-0.059670793,-0.078803576,-0.137520403
AT1G04440,0.060652477,0.061338913,0.042823671,0.174484813,0.212936722,0.110806243,0.070671404,0.180741487,0.444325737,0.241620063
AT1G04480,-0.090517818,-0.066779401,-0.099067298,-0.249195141,0.001313548,-0.106101746,-0.140551064,-0.084319427,-0.475815385,-0.117969816
AT1G04490,-0.084418123,0.157285901,0.161041973,0.180698574,-0.010904586,-0.367931169,-0.180204154,0.074262179,-0.320458188,-0.268792269
AT1G04503,0.311155119,0.117054928,0.177212009,0.202052177,0.506521232,0.219622291,-0.047199368,-0.086111989,-0.130097059,0.206753825
AT1G04510,-0.031675541,-0.084269944,-0.044111502,-0.002172789,-0.155706206,-0.11367391,-0.005077071,-0.119786632,0.022946969,-0.084288996
AT1G04513,0.192267615,-0.048792639,0.195986489,0.060414634,0.061472609,-0.006893038,0.083214061,0.144173196,0.58608738,0.332629479
AT1G04517,0,0,0.008257252,0.415431978,0.344337409,0,0.018454416,0.050150959,1,0.699695526
AT1G04520,-0.003200149,0.069711803,0.102362588,-0.056229862,0.007851504,-0.132409029,-0.009451314,-0.119164614,-0.269516616,-0.145711487
AT1G04530,-0.084647705,0.041476661,-0.013648013,-0.056542557,0.176910791,0.062471767,-0.029223687,-0.006058497,0.025935331,0.158373697
AT1G04540,0.239798447,-0.043720547,0.55182999,0.310641507,0.148838996,0.345101314,0.032597652,0.159983078,-0.124532212,-0.085105151
AT1G04550,-0.031986471,0.003706232,-0.032370818,-0.106850653,-0.199563874,0.020891149,0.183818505,-0.000226698,-0.160126124,-0.129304425
AT1G04555,0.037475251,0.045950279,-0.080413636,-0.053316079,0.130900421,0.011957089,-0.063492857,0.035951305,-0.115564024,0.292932279
AT1G04570,-0.063767553,-0.22863784,-0.011711276,0.091774907,-0.015064252,0.007011621,-0.064454047,0.07912302,0.348994294,0.40534386
AT1G04590,-0.06412308,-0.040859678,0.017459611,-0.005326265,-0.156864113,0.092830426,0.066695221,-0.07255546,-0.122430455,-0.128900632
AT1G04600,0.349359222,0.103074691,0.386604104,0.123939059,-0.177945945,0.024662075,0.119334574,-0.129088639,-0.18551455,-0.216201445
AT1G04610,0.074005322,0.068614508,0.215244735,0.217134222,0.383420625,-0.015949372,-0.189813583,0.059424579,-0.314953508,0.201487932
AT1G04620,0.037398136,0.020558649,0.036832108,0.086895753,0.24149637,0.097673875,-0.072919047,-0.076595503,0.204735491,0.082739139
AT1G04630,-0.041269966,-0.055024511,-0.035807437,-0.078042199,0.187008834,-0.005984773,-0.028893965,-0.042195799,-0.208608004,0.154019202
AT1G04635,-0.323472126,-0.29746879,-0.276173211,-0.372691129,-0.085036414,0.023684071,0.016961094,-0.238303571,-0.470743894,0.042986293
AT1G04640,-0.136983429,-0.05686646,-0.054186579,-0.132302157,-0.164420584,0.004030172,-0.049985166,-0.239784438,-0.448456337,-0.217176059
AT1G04647,-0.098806105,-0.205851098,0.027628516,-0.130184447,0.283480301,0.087492508,-0.218621579,0.199189329,-0.244168977,0.279288509
AT1G04650,0.097358159,0.082594802,0.290913246,0.113151769,-0.017212186,-0.135388326,-0.20888723,-0.175409082,-0.083675569,-0.107427203
AT1G04680,-0.029463698,-0.00141075,-0.0158224,-0.022788718,-0.044293958,0.031325229,-0.012419663,-0.247837683,-0.322580908,-0.234679257
AT1G04690,-0.095502033,-0.006671083,-0.012134066,0.007114467,0.179323123,-0.041659474,-0.110201545,-0.10557671,-0.012196075,0.048109865
AT1G04700,0.178635977,0.377065971,0.431844632,-0.029281964,-0.094569674,0.09110736,0.081776947,0.044356687,-0.383472524,-0.128993422
AT1G04710,0.053958725,0.078432793,0.006715587,0.207060328,0.012997007,-0.0518647,-0.040562305,-0.104264825,0.014487021,-0.170798439
AT1G04730,-0.079488189,-0.108647417,0.127488967,-0.00426351,-0.350314119,0.011643746,0.091558774,0.100707508,0.092610192,-0.122929031
AT1G04750,-0.097706801,-0.000520577,-0.08101334,0.020623836,0.137910674,-0.055265922,-0.13113283,-0.116925475,0.05293586,-0.006763689
AT1G04760,-0.061800045,0.102627903,-0.080688768,0.14453693,0.100042056,0.181690383,0.153191089,0.002583336,0.349119401,0.14970559
AT1G04770,-0.31331419,0.326238818,-0.126151031,-0.000239946,-0.208533504,-0.09910746,0.092120341,-0.184441329,-0.06258661,-0.076177832
AT1G04778,-0.073958459,-0.099875628,-0.32248557,-0.064687947,-0.392583043,-0.230198719,-0.425731828,-0.509634859,-0.452595517,-0.458616287
AT1G04780,0.089083471,0.025036523,0.124154618,0.101029769,-0.187371442,-0.068312107,-0.019311272,-0.001319685,0.1562975,-0.106774752
AT1G04790,0.102660953,0.02575936,0.139939467,0.01583009,-0.088336525,0.029899284,0.160785758,0.105993568,0.228075247,-0.075268668
AT1G04800,-0.28718561,0.690417807,-0.277975854,-0.085527481,-0.297352322,-0.731573376,-0.412964792,-0.74821826,-0.772865323,-0.765137916
AT1G04810,0.103561394,-0.0209815,0.055034744,0.089003205,-0.106661767,-0.030636906,0.040861595,0.058220961,0.497577401,0.032043912
AT1G04820,-0.045654633,-0.019638965,-0.021338174,0.03718965,0.037987782,-0.041447721,-0.026734954,-0.0565878,-0.038828001,-0.03319178
AT1G04830,0.116858408,0.015259221,0.059553123,0.15471486,-0.023391771,0.012839193,0.06548469,0.123046609,0.26683678,0.023073364
AT1G04837,0.226176252,0.406027171,0.083050273,0.33523689,0.224512584,0.404653935,0.254960521,0.036646025,0.627263073,0.257567073
