atID,-Pi_ph6,+Pi_ph5,-Pi_ph5,+Al,++Fe
AT1G20860|wt,0.46092037983929873,0,0,0,0
AT2G22125|stop1,0,0,0,-0.042366691015339665,-0.05843681519357195
AT1G05850|stop1,0,0,0,-0.042366691015339665,-0.032140248356464576
AT4G16695|stop1,0,0,0,-0.042366691015339665,0
AT2G35860|stop1,0,0,0,-0.042366691015339665,-0.04747991234477721
AT5G58350|stop1,0,0,0,-0.042366691015339665,0
AT3G47520|stop1,0,0,0,-0.042366691015339665,-0.03944485025566107
AT1G80050|stop1,0,0,0,-0.042366691015339665,0
AT2G40600|stop1,0,0,0,-0.042366691015339665,0
AT4G17890|stop1,0,0,0,-0.042366691015339665,0
AT1G48210|stop1,0,0,0,-0.042366691015339665,-0.03944485025566107
AT3G30350|stop1,0,0,0,-0.042366691015339665,-0.048940832724616516
AT4G00940|stop1,0,0,0,-0.042366691015339665,-0.05989773557341125
AT5G62575|stop1,0,0,0,-0.042366691015339665,0
AT5G14150|stop1,0,0,0,-0.042366691015339665,0
AT4G35920|stop1,0,0,0,-0.042366691015339665,-0.03652300949598247
AT3G03070|stop1,0,0,0,-0.042366691015339665,0
AT3G62060|stop1,0,0,0,-0.042366691015339665,0
AT5G26880|stop1,0,0,0,-0.042366691015339665,0
AT1G27310|stop1,0,0,0,-0.042366691015339665,0
AT2G42310|stop1,0,0,0,-0.04309715120525931,0
AT3G10630|stop1,0,0,0,-0.04309715120525931,0
AT1G62820|stop1,0,0,0,-0.04309715120525931,0
AT1G09300|stop1,0,0,0,-0.04309715120525931,-0.0518626734842951
AT4G19420|stop1,0,0,0,-0.04309715120525931,0
AT1G09590|stop1,0,0,0,-0.04309715120525931,0
AT5G17050|stop1,0,0,0,-0.04309715120525931,-0.050401753104455806
AT5G07830|stop1,0,0,0,-0.04309715120525931,-0.040175310445580724
AT5G20160|stop1,0,0,0,-0.04309715120525931,0
AT2G28430|stop1,0,0,0,-0.04309715120525931,0
AT4G01440|stop1,0,0,0,-0.04309715120525931,-0.050401753104455806
AT5G19570|stop1,0,0,0,-0.04309715120525931,0
AT5G24390|stop1,0,0,0,-0.04309715120525931,0
AT1G74940|stop1,0,0,0,-0.04309715120525931,0
AT1G79590|stop1,0,0,0,-0.04309715120525931,0
AT4G31460|stop1,0,0,0,-0.04309715120525931,0
AT3G44430|stop1,0,0,0,-0.04309715120525931,-0.05697589481373266
AT2G24390|stop1,0,0,0,-0.04309715120525931,0
AT3G11550|stop1,0,0,0,-0.04309715120525931,0.05113221329437546
AT2G44650|stop1,0,0,0,-0.04309715120525931,0
AT4G16670|stop1,0,0,0,-0.04309715120525931,0.07085463842220599
AT5G40840|stop1,0,0,0,-0.04309715120525931,-0.042366691015339665
AT2G04520|stop1,0,0,0,-0.04309715120525931,0
AT3G61620|stop1,0,0,0,-0.04309715120525931,0
AT5G64880|stop1,0,0,0,-0.04309715120525931,0
AT5G18590|stop1,0,0,0,-0.04309715120525931,0
AT1G27530|stop1,0,0,0,-0.04309715120525931,0
AT4G16720|stop1,0,0,0,-0.04309715120525931,0
AT4G02405|stop1,0,0,0,-0.04309715120525931,0
AT1G16350|stop1,0,0,0,-0.04309715120525931,0
AT4G32410|stop1,0,0,0,-0.04309715120525931,-0.05478451424397371
AT3G50550|stop1,0,0,0,-0.04309715120525931,0
AT5G17280|stop1,0,0,0,-0.04309715120525931,0
AT2G20450|stop1,0,0,0,-0.04309715120525931,0
AT1G34030|stop1,0,0,0,-0.04309715120525931,0
AT1G27470|stop1,0,0,0,-0.04309715120525931,-0.04967129291453616
AT3G47210|stop1,0,0,0,-0.04309715120525931,0
AT2G28940|stop1,0,0,0,-0.04309715120525931,0
AT5G28290|stop1,0,0,0,-0.04309715120525931,-0.05405405405405406
AT5G10260|stop1,0,0,0,-0.04309715120525931,0
AT5G40370|stop1,0,0,0,-0.04309715120525931,0
AT1G61100|stop1,0,0,0,-0.04309715120525931,0
AT5G09890|stop1,0,0,0,-0.04309715120525931,0
AT5G45775|stop1,0,0,0,-0.04309715120525931,0
AT3G43920|stop1,0,0,0,-0.04309715120525931,-0.05989773557341125
AT5G10290|stop1,0,0,0,-0.04309715120525931,-0.03871439006574142
AT1G14620|stop1,0,0,0,-0.04309715120525931,-0.032140248356464576
AT3G51450|stop1,0,0,0,-0.04309715120525931,0
AT1G68260|stop1,0,0,0,-0.04309715120525931,-0.048210372534696865
AT5G56260|stop1,0,0,0,-0.04309715120525931,0
AT1G50890|stop1,0,0,0,-0.04309715120525931,0
AT2G03340|stop1,0,0,0,-0.04382761139517896,0
AT4G14560|stop1,0,0,0,-0.04382761139517896,0
AT3G07430|stop1,0,0,0,-0.04382761139517896,0
AT2G44760|stop1,0,0,0,-0.04382761139517896,0
AT1G11380|stop1,0,0,0,-0.04382761139517896,0
AT1G03950|stop1,0,0,0,-0.04382761139517896,0
AT3G53100|stop1,0,0,0,-0.04382761139517896,0
AT3G11280|stop1,0,0,0,-0.04382761139517896,0
AT4G14342|stop1,0,0,0,-0.04382761139517896,0
AT3G52860|stop1,0,0,0,-0.04382761139517896,0
AT2G20390|stop1,0,0,0,-0.04382761139517896,0
AT2G46540|stop1,0,0,0,-0.04382761139517896,0
AT1G49600|stop1,0,0,0,-0.04382761139517896,-0.03433162892622352
AT5G20540|stop1,0,0,0,-0.04382761139517896,-0.05697589481373266
AT3G46040|stop1,0,0,0,-0.04382761139517896,0
AT3G07910|stop1,0,0,0,-0.04382761139517896,0
AT3G07110|stop1,0,0,0,-0.04382761139517896,0
AT4G38250|stop1,0,0,0,-0.04382761139517896,0
AT1G20770|stop1,0,0,0,-0.04382761139517896,0
AT5G20950|stop1,0,0,0,-0.04382761139517896,0
AT5G63410|stop1,0,0,0,-0.04382761139517896,0
AT2G29700|stop1,0,0,0,-0.04382761139517896,0
AT1G80860|stop1,0,0,0,-0.04382761139517896,0
AT3G13230|stop1,0,0,0,-0.04382761139517896,0
AT1G80720|stop1,0,0,0,-0.04382761139517896,0
AT5G14880|stop1,0,0,0,-0.04382761139517896,-0.032140248356464576
AT1G65180|stop1,0,0,0,-0.04382761139517896,0
AT4G24990|stop1,0,0,0,-0.04455807158509861,0
AT3G53370|stop1,0,0,0,-0.04455807158509861,0
AT3G22790|stop1,0,0,0,-0.04455807158509861,0
AT5G39450|stop1,0,0,0,-0.04455807158509861,0
AT5G27850|stop1,0,0,0,-0.04455807158509861,0
AT5G65495|stop1,0,0,0,-0.04455807158509861,0
AT1G56220|stop1,0,0,0,-0.04455807158509861,0
AT2G25260|stop1,0,0,0,-0.04455807158509861,0
AT3G27090|stop1,0,0,0,-0.04455807158509861,0
AT1G57860|stop1,0,0,0,-0.04455807158509861,0
AT5G04200|stop1,0,0,0,-0.04455807158509861,0
AT5G03290|stop1,0,0,0,-0.04455807158509861,-0.027757487216946677
AT3G26590|stop1,0,0,0,-0.04455807158509861,0
AT5G43630|stop1,0,0,0,-0.04455807158509861,-0.06574141709276844
AT3G52300|stop1,0,0,0,-0.04455807158509861,0
AT1G80230|stop1,0,0,0,-0.04455807158509861,0
AT1G48960|stop1,0,0,0,-0.04455807158509861,0
AT3G18760|stop1,0,0,0,-0.04455807158509861,0
AT5G15220|stop1,0,0,0,-0.04455807158509861,0
AT1G12500|stop1,0,0,0,-0.04455807158509861,0
AT5G57290|stop1,0,0,0,-0.04455807158509861,0
AT5G12470|stop1,0,0,0,-0.04455807158509861,-0.052593133674214754
AT1G26550|stop1,0,0,0,-0.04455807158509861,0
AT3G01450|stop1,0,0,0,-0.04455807158509861,0
AT3G48530|stop1,0,0,0,-0.04455807158509861,0
AT5G05960|stop1,0,0,0,-0.04455807158509861,0
AT2G46505|stop1,0,0,0,-0.04455807158509861,0
AT3G50070|stop1,0,0,0,-0.04455807158509861,0
AT5G11500|stop1,0,0,0,-0.04455807158509861,0
AT5G59520|stop1,0,0,0,-0.04455807158509861,0
AT5G16750|stop1,0,0,0,-0.04455807158509861,-0.05405405405405406
AT3G49730|stop1,0,0,0,-0.04455807158509861,0
AT4G31290|stop1,0,0,0,-0.04455807158509861,-0.06281957633308985
AT2G43760|stop1,0,0,0,-0.04455807158509861,0
AT1G31340|stop1,0,0,0,-0.04455807158509861,0
AT5G59150|stop1,0,0,0,-0.04455807158509861,0
AT2G38960|stop1,0,0,0,-0.04455807158509861,-0.0664718772826881
AT1G48160|stop1,0,0,0,-0.04455807158509861,0
AT3G18370|stop1,0,0,0,-0.04455807158509861,-0.0518626734842951
AT3G62870|stop1,0,0,0,-0.04455807158509861,0
AT4G37190|stop1,0,0,0,-0.04455807158509861,0
AT2G19750|stop1,0,0,0,-0.04455807158509861,0
AT3G12710|stop1,0,0,0,-0.045288531775018265,0
AT5G03455|stop1,0,0,0,-0.045288531775018265,0
AT3G53020|stop1,0,0,0,-0.045288531775018265,0
AT1G60770|stop1,0,0,0,-0.045288531775018265,0
AT3G47300|stop1,0,0,0,-0.045288531775018265,0
AT1G48330|stop1,0,0,0,-0.045288531775018265,0.06720233747260775
AT4G03520|stop1,0,0,0,-0.045288531775018265,0
AT3G56840|stop1,0,0,0,-0.045288531775018265,0
AT1G19690|stop1,0,0,0,-0.045288531775018265,0
AT3G56340|stop1,0,0,0,-0.045288531775018265,0
AT1G61860|stop1,0,0,0,-0.045288531775018265,0
AT1G41880|stop1,0,0,0,-0.045288531775018265,0
AT1G22530|stop1,0,0,0,-0.045288531775018265,0
AT4G18800|stop1,0,0,0,-0.045288531775018265,0
AT5G64420|stop1,0,0,0,-0.045288531775018265,-0.0518626734842951
AT4G29220|stop1,0,0,0,-0.045288531775018265,-0.03360116873630387
AT5G37600|stop1,0,0,0,-0.045288531775018265,-0.029218407596785977
AT4G30220|stop1,0,0,0,-0.045288531775018265,0
AT1G80380|stop1,0,0,0,-0.045288531775018265,0
AT5G07960|stop1,0,0,0,-0.045288531775018265,0
AT5G48870|stop1,0,0,0,-0.045288531775018265,0
AT2G30000|stop1,0,0,0,-0.045288531775018265,0
AT3G23090|stop1,0,0,0,-0.045288531775018265,0
AT1G48520|stop1,0,0,0,-0.045288531775018265,0
AT5G39320|stop1,0,0,0,-0.045288531775018265,0
AT4G16265|stop1,0,0,0,-0.045288531775018265,0
AT3G55750|stop1,0,0,0,-0.045288531775018265,0
AT5G19510|stop1,0,0,0,-0.045288531775018265,0
AT1G80850|stop1,0,0,0,-0.045288531775018265,-0.05551497443389335
AT2G14460|stop1,0,0,0,-0.04601899196493791,0
AT5G12200|stop1,0,0,0,-0.04601899196493791,0
AT5G65420|stop1,0,0,0,-0.04601899196493791,0
AT1G64750|stop1,0,0,0,-0.04601899196493791,0
AT5G19930|stop1,0,0,0,-0.04601899196493791,0
AT5G22400|stop1,0,0,0,-0.04601899196493791,0
AT3G26780|stop1,0,0,0,-0.04601899196493791,0
AT4G28025|stop1,0,0,0,-0.04601899196493791,0
AT4G28710|stop1,0,0,0,-0.04601899196493791,-0.05478451424397371
AT2G16600|stop1,0,0,0,-0.04601899196493791,0
AT1G61740|stop1,0,0,0,-0.04601899196493791,0
AT3G48570|stop1,0,0,0,-0.04601899196493791,0
AT5G61170|stop1,0,0,0,-0.04601899196493791,0
AT5G03230|stop1,0,0,0,-0.04601899196493791,0
AT1G16400|stop1,0,0,0,-0.04601899196493791,0
AT5G15790|stop1,0,0,0,-0.04601899196493791,-0.06281957633308985
AT1G18910|stop1,0,0,0,-0.04601899196493791,-0.061358655953250546
AT2G42190|stop1,0,0,0,-0.04601899196493791,0
AT5G38890|stop1,0,0,0,-0.04601899196493791,0
AT3G17465|stop1,0,0,0,-0.04601899196493791,-0.03287070854638422
AT3G12600|stop1,0,0,0,-0.04601899196493791,0
AT3G52370|stop1,0,0,0,-0.04601899196493791,-0.04601899196493791
AT3G44590|stop1,0,0,0,-0.04601899196493791,0
AT4G21310|stop1,0,0,0,-0.04601899196493791,0
AT3G03040|stop1,0,0,0,-0.04601899196493791,0
AT2G42740|stop1,0,0,0,-0.04601899196493791,0
AT3G53730|stop1,0,0,0,-0.04601899196493791,0
AT2G32380|stop1,0,0,0,-0.04601899196493791,0
AT5G43970|stop1,0,0,0,-0.04601899196493791,0
AT5G63000|stop1,0,0,0,-0.04601899196493791,0
AT1G12910|stop1,0,0,0,-0.04601899196493791,0
AT5G10580|stop1,0,0,0,-0.04601899196493791,0
AT2G45695|stop1,0,0,0,-0.04601899196493791,0
AT5G62670|stop1,0,0,0,-0.04601899196493791,-0.06428049671292915
AT2G47640|stop1,0,0,0,-0.04601899196493791,0
AT2G14820|stop1,0,0,0,-0.04601899196493791,0
AT3G62700|stop1,0,0,0,-0.04601899196493791,-0.045288531775018265
AT2G24020|stop1,0,0,0,-0.04601899196493791,0
AT4G21720|stop1,0,0,0,-0.04674945215485756,0
AT4G24015|stop1,0,0,0,-0.04674945215485756,0
AT1G07320|stop1,0,0,0,-0.04674945215485756,0
AT3G57080|stop1,0,0,0,-0.04674945215485756,0
AT5G03150|stop1,0,0,0,-0.04674945215485756,-0.03725346968590212
AT4G33640|stop1,0,0,0,-0.04674945215485756,0
AT1G78630|stop1,0,0,0,-0.04674945215485756,0
AT5G11910|stop1,0,0,0,-0.04674945215485756,0
AT2G40760|stop1,0,0,0,-0.04674945215485756,-0.045288531775018265
AT2G33585|stop1,0,0,0,-0.04674945215485756,0
AT3G56070|stop1,0,0,0,-0.04674945215485756,0
AT3G46720|stop1,0,0,0,-0.04674945215485756,-0.060628195763330894
AT2G32060|stop1,0,0,0,-0.04674945215485756,0
AT4G37930|stop1,0,0,0,-0.04674945215485756,0
AT5G65220|stop1,0,0,0,-0.04674945215485756,0
AT5G62300|stop1,0,0,0,-0.04674945215485756,0
AT2G28450|stop1,0,0,0,-0.04674945215485756,-0.06866325785244703
AT1G22140|stop1,0,0,0,-0.04674945215485756,0
AT1G49230|stop1,0,0,0,-0.04674945215485756,0
AT4G36380|stop1,0,0,0,-0.04674945215485756,0
AT2G35120|stop1,0,0,0,-0.04674945215485756,0
AT3G18420|stop1,0,0,0,-0.04674945215485756,0
AT2G35945|stop1,0,0,0,-0.04674945215485756,0
AT1G65032|stop1,0,0,0,-0.04674945215485756,0
AT5G08180|stop1,0,0,0,-0.04674945215485756,0
AT4G22300|stop1,0,0,0,-0.04674945215485756,0
AT4G27970|stop1,0,0,0,-0.04674945215485756,0
AT4G10920|stop1,0,0,0,-0.04674945215485756,0
AT5G58375|stop1,0,0,0,-0.04674945215485756,0
AT2G34480|stop1,0,0,0,-0.04674945215485756,0
AT1G71430|stop1,0,0,0,-0.04674945215485756,0
AT4G26710|stop1,0,0,0,-0.04674945215485756,0
AT2G17240|stop1,0,0,0,-0.04674945215485756,0
AT5G41010|stop1,0,0,0,-0.04674945215485756,0
AT2G17150|stop1,0,0,0,-0.04674945215485756,-0.04747991234477721
AT5G42880|stop1,0,0,0,-0.04674945215485756,0
AT1G20440|stop1,0,0,0,-0.04747991234477721,0
AT3G23370|stop1,0,0,0,-0.04747991234477721,0
AT3G04400|stop1,0,0,0,-0.04747991234477721,0
AT3G07480|stop1,0,0,0,-0.04747991234477721,0
AT1G47210|stop1,0,0,0,-0.04747991234477721,-0.040175310445580724
AT3G62030|stop1,0,0,0,-0.04747991234477721,0
AT5G67260|stop1,0,0,0,-0.04747991234477721,0
AT1G29040|stop1,0,0,0,-0.04747991234477721,0
AT3G06040|stop1,0,0,0,-0.04747991234477721,0
AT3G04110|stop1,0,0,0,-0.04747991234477721,0
AT5G62920|stop1,0,0,0,-0.04747991234477721,0.08765522279035792
AT4G15802|stop1,0,0,0,-0.04747991234477721,0
AT4G33110|stop1,0,0,0,-0.04747991234477721,0.05478451424397371
AT3G25920|stop1,0,0,0,-0.04747991234477721,0
AT1G34570|stop1,0,0,0,-0.04747991234477721,0
AT3G52910|stop1,0,0,0,-0.04747991234477721,0
AT5G55050|stop1,0,0,0,-0.04747991234477721,0
AT5G64920|stop1,0,0,0,-0.04747991234477721,0
AT3G03920|stop1,0,0,0,-0.04747991234477721,0
AT2G20940|stop1,0,0,0,-0.04747991234477721,0
AT1G22270|stop1,0,0,0,-0.04747991234477721,0
AT3G23430|stop1,0,0,0,-0.04747991234477721,-0.11395178962746531
AT4G09000|stop1,0,0,0,-0.04747991234477721,0
AT2G34520|stop1,0,0,0,-0.04747991234477721,0
AT2G41650|stop1,0,0,0,-0.04747991234477721,0
AT4G17100|stop1,0,0,0,-0.04747991234477721,0
AT2G23960|stop1,0,0,0,-0.04747991234477721,0
AT5G37260|stop1,0,0,0,-0.04747991234477721,-0.11468224981738497
AT4G24920|stop1,0,0,0,-0.04747991234477721,0
AT4G18610|stop1,0,0,0,-0.04747991234477721,0
AT4G00100|stop1,0,0,0,-0.04747991234477721,0
AT4G01037|stop1,0,0,0,-0.04747991234477721,0
AT1G64230|stop1,0,0,0,-0.04747991234477721,0
AT3G53430|stop1,0,0,0,-0.04747991234477721,0
AT1G31460|stop1,0,0,0,-0.04747991234477721,0
AT2G33360|stop1,0,0,0,-0.04747991234477721,0
AT5G38530|stop1,0,0,0,-0.04747991234477721,0
AT4G12450|stop1,0,0,0,-0.04747991234477721,0
AT5G65010|stop1,0,0,0,-0.04747991234477721,0
AT4G27270|stop1,0,0,0,-0.04747991234477721,0
AT1G61170|stop1,0,0,0,-0.04747991234477721,0
AT1G54450|stop1,0,0,0,-0.04747991234477721,0
AT5G57490|stop1,0,0,0,-0.04747991234477721,0
AT3G62650|stop1,0,0,0,-0.04747991234477721,0
AT2G43350|stop1,0,0,0,-0.04747991234477721,0
AT5G65690|stop1,0,0,0,-0.04747991234477721,0
AT1G67785|stop1,0,0,0,-0.04747991234477721,0
AT5G43250|stop1,0,0,0,-0.048210372534696865,0
AT1G70280|stop1,0,0,0,-0.048210372534696865,-0.030679327976625273
AT1G65730|stop1,0,0,0,-0.048210372534696865,0
AT2G38810|stop1,0,0,0,-0.048210372534696865,0
AT4G01650|stop1,0,0,0,-0.048210372534696865,0
AT1G67430|stop1,0,0,0,-0.048210372534696865,0
AT3G09800|stop1,0,0,0,-0.048210372534696865,0
AT1G79260|stop1,0,0,0,-0.048210372534696865,0
AT1G55420|stop1,0,0,0,-0.048210372534696865,-0.05551497443389335
AT2G47110|stop1,0,0,0,-0.048210372534696865,0
AT3G12390|stop1,0,0,0,-0.048210372534696865,0
AT1G05630|stop1,0,0,0,-0.048210372534696865,0
AT2G31410|stop1,0,0,0,-0.048210372534696865,0
AT3G47400|stop1,0,0,0,-0.048210372534696865,0
AT1G65290|stop1,0,0,0,-0.048210372534696865,0
AT3G44320|stop1,0,0,0,-0.048210372534696865,0.04601899196493791
AT1G15210|stop1,0,0,0,-0.048210372534696865,0
AT5G05590|stop1,0,0,0,-0.048210372534696865,0
AT4G34700|stop1,0,0,0,-0.048210372534696865,0
AT1G49240|stop1,0,0,0,-0.048210372534696865,-0.03506208911614317
AT1G12460|stop1,0,0,0,-0.048210372534696865,0
AT1G29785|stop1,0,0,0,-0.048210372534696865,0
AT5G11280|stop1,0,0,0,-0.048210372534696865,0
AT1G52750|stop1,0,0,0,-0.048210372534696865,0
AT3G22660|stop1,0,0,0,-0.048210372534696865,0
AT4G21960|stop1,0,0,0,-0.048210372534696865,-0.048210372534696865
AT3G53630|stop1,0,0,0,-0.048210372534696865,-0.03944485025566107
AT5G59970|stop1,0,0,0,-0.048210372534696865,0
AT1G09630|stop1,0,0,0,-0.048210372534696865,0
AT4G40045|stop1,0,0,0,-0.048210372534696865,0
AT5G26670|stop1,0,0,0,-0.048210372534696865,0
AT1G31770|stop1,0,0,0,-0.048210372534696865,0
AT2G41700|stop1,0,0,0,-0.048210372534696865,-0.09203798392987582
AT2G39460|stop1,0,0,0,-0.048210372534696865,0
AT1G76300|stop1,0,0,0,-0.048210372534696865,0
AT4G18930|stop1,0,0,0,-0.048940832724616516,0
AT5G60730|stop1,0,0,0,-0.048940832724616516,0
AT5G22920|stop1,0,0,0,-0.048940832724616516,0
AT1G10960|stop1,0,0,0,-0.048940832724616516,0
AT4G21230|stop1,0,0,0,-0.048940832724616516,0
AT4G30930|stop1,0,0,0,-0.048940832724616516,0
AT1G11240|stop1,0,0,0,-0.048940832724616516,0
AT2G31710|stop1,0,0,0,-0.048940832724616516,0
AT4G14145|stop1,0,0,0,-0.048940832724616516,-0.03579254930606282
AT2G10931|stop1,0,0,0,-0.048940832724616516,0
AT2G33250|stop1,0,0,0,-0.048940832724616516,-0.05405405405405406
AT3G62250|stop1,0,0,0,-0.048940832724616516,0
AT3G16640|stop1,0,0,0,-0.048940832724616516,0
AT1G18210|stop1,0,0,0,-0.048940832724616516,-0.04090577063550037
AT1G06000|stop1,0,0,0,-0.048940832724616516,0
AT5G48810|stop1,0,0,0,-0.048940832724616516,0
AT5G50460|stop1,0,0,0,-0.048940832724616516,0
AT5G18380|stop1,0,0,0,-0.048940832724616516,0
AT5G63670|stop1,0,0,0,-0.048940832724616516,0
AT3G45930|stop1,0,0,0,-0.048940832724616516,0
AT3G58610|stop1,0,0,0,-0.048940832724616516,-0.032140248356464576
AT2G20515|stop1,0,0,0,-0.048940832724616516,0
AT4G32150|stop1,0,0,0,-0.048940832724616516,0
AT4G35905|stop1,0,0,0,-0.048940832724616516,0
AT4G15930|stop1,0,0,0,-0.048940832724616516,0
AT1G61500|stop1,0,0,0,-0.048940832724616516,-0.06720233747260775
AT5G01175|stop1,0,0,0,-0.048940832724616516,0
AT2G47485|stop1,0,0,0,-0.048940832724616516,0
AT5G04860|stop1,0,0,0,-0.048940832724616516,-0.03944485025566107
AT5G23740|stop1,0,0,0,-0.04967129291453616,0
AT2G24940|stop1,0,0,0,-0.04967129291453616,0
AT2G31840|stop1,0,0,0,-0.04967129291453616,0
AT3G19930|stop1,0,0,0,-0.04967129291453616,0
AT2G06255|stop1,0,0,0,-0.04967129291453616,0.08911614317019723
AT1G76990|stop1,0,0,0,-0.04967129291453616,-0.048210372534696865
AT1G09027|stop1,0,0,0,-0.04967129291453616,0
AT4G09320|stop1,0,0,0,-0.04967129291453616,0
AT4G12010|stop1,0,0,0,-0.04967129291453616,0
AT5G03552|stop1,0,0,0,-0.04967129291453616,0
AT5G06570|stop1,0,0,0,-0.04967129291453616,0
AT5G63030|stop1,0,0,0,-0.04967129291453616,0
AT3G60440|stop1,0,0,0,-0.04967129291453616,0
AT4G00730|stop1,0,0,0,-0.04967129291453616,-0.04747991234477721
AT1G23030|stop1,0,0,0,-0.04967129291453616,0
AT1G76360|stop1,0,0,0,-0.04967129291453616,0
AT5G50300|stop1,0,0,0,-0.04967129291453616,-0.042366691015339665
AT2G44860|stop1,0,0,0,-0.04967129291453616,0
AT4G01900|stop1,0,0,0,-0.04967129291453616,0
AT2G43640|stop1,0,0,0,-0.04967129291453616,0
AT3G62390|stop1,0,0,0,-0.04967129291453616,0
AT3G52590|stop1,0,0,0,-0.04967129291453616,0
AT2G21580|stop1,0,0,0,-0.04967129291453616,0
AT1G30910|stop1,0,0,0,-0.04967129291453616,0
AT4G30450|stop1,0,0,0,-0.04967129291453616,0.08546384222059898
AT5G54970|stop1,0,0,0,-0.04967129291453616,0
AT1G27330|stop1,0,0,0,-0.04967129291453616,0
AT1G08580|stop1,0,0,0,-0.04967129291453616,0
AT5G44920|stop1,0,0,0,-0.04967129291453616,0
AT4G03110|stop1,0,0,0,-0.04967129291453616,0
AT5G25830|stop1,0,0,0,-0.04967129291453616,0
AT4G33990|stop1,0,0,0,-0.04967129291453616,0
AT1G29170|stop1,0,0,0,-0.04967129291453616,-0.0723155588020453
AT2G01140|stop1,0,0,0,-0.04967129291453616,-0.04747991234477721
AT3G02770|stop1,0,0,0,-0.04967129291453616,-0.05770635500365231
AT3G20080|stop1,0,0,0,-0.04967129291453616,0
AT1G52620|stop1,0,0,0,-0.050401753104455806,0
AT4G35100|stop1,0,0,0,-0.050401753104455806,0
AT4G14660|stop1,0,0,0,-0.050401753104455806,0
AT1G01540|stop1,0,0,0,-0.050401753104455806,0
AT1G74500|stop1,0,0,0,-0.050401753104455806,0
AT4G31730|stop1,0,0,0,-0.050401753104455806,0
AT1G48510|stop1,0,0,0,-0.050401753104455806,-0.04967129291453616
AT4G36400|stop1,0,0,0,-0.050401753104455806,0
AT3G11630|stop1,0,0,0,-0.050401753104455806,0
AT2G45790|stop1,0,0,0,-0.050401753104455806,0
AT2G19660|stop1,0,0,0,-0.050401753104455806,0
AT1G45207|stop1,0,0,0,-0.050401753104455806,0
AT3G62450|stop1,0,0,0,-0.050401753104455806,0
AT2G32080|stop1,0,0,0,-0.050401753104455806,0
AT1G70990|stop1,0,0,0,-0.050401753104455806,0
AT3G01720|stop1,0,0,0,-0.050401753104455806,0
AT5G02450|stop1,0,0,0,-0.050401753104455806,0
AT3G47670|stop1,0,0,0,-0.050401753104455806,0
AT2G19730|stop1,0,0,0,-0.050401753104455806,0
AT2G14285|stop1,0,0,0,-0.050401753104455806,0
AT4G35260|stop1,0,0,0,-0.050401753104455806,0
AT2G15790|stop1,0,0,0,-0.050401753104455806,-0.048210372534696865
AT4G37830|stop1,0,0,0,-0.050401753104455806,0
AT5G28060|stop1,0,0,0,-0.050401753104455806,0
AT1G48750|stop1,0,0,0,-0.050401753104455806,-0.0664718772826881
AT1G33240|stop1,0,0,0,-0.050401753104455806,0
AT1G19240|stop1,0,0,0,-0.050401753104455806,0
AT3G02780|stop1,0,0,0,-0.050401753104455806,0
AT3G05560|stop1,0,0,0,-0.050401753104455806,0
AT3G52150|stop1,0,0,0,-0.050401753104455806,0
AT5G64370|stop1,0,0,0,-0.050401753104455806,0
AT4G00560|stop1,0,0,0,-0.050401753104455806,-0.0679327976625274
AT1G72416|stop1,0,0,0,-0.050401753104455806,0
AT2G35035|stop1,0,0,0,-0.050401753104455806,0
AT5G42860|stop1,0,0,0,-0.050401753104455806,0
AT5G46840|stop1,0,0,0,-0.050401753104455806,-0.0664718772826881
AT2G02050|stop1,0,0,0,-0.050401753104455806,0
AT4G28650|stop1,0,0,0,-0.05113221329437546,0
AT3G28100|stop1,0,0,0,-0.05113221329437546,0
AT4G01310|stop1,0,0,0,-0.05113221329437546,0
AT1G56670|stop1,0,0,0,-0.05113221329437546,0
AT5G16950|stop1,0,0,0,-0.05113221329437546,0
AT1G30410|stop1,0,0,0,-0.05113221329437546,0
AT4G39350|stop1,0,0,0,-0.05113221329437546,-0.04674945215485756
AT1G73310|stop1,0,0,0,-0.05113221329437546,0
AT3G46610|stop1,0,0,0,-0.05113221329437546,0
AT3G27830|stop1,0,0,0,-0.05113221329437546,0
AT4G29690|stop1,0,0,0,-0.05113221329437546,0.09861212563915267
AT2G09990|stop1,0,0,0,-0.05113221329437546,0
AT1G35720|stop1,0,0,0,-0.05113221329437546,0
AT4G32650|stop1,0,0,0,-0.05113221329437546,-0.03725346968590212
AT4G28510|stop1,0,0,0,-0.05113221329437546,-0.03360116873630387
AT2G26360|stop1,0,0,0,-0.05113221329437546,0
AT1G69620|stop1,0,0,0,-0.05113221329437546,0
AT1G33140|stop1,0,0,0,-0.05113221329437546,0
AT3G54090|stop1,0,0,0,-0.05113221329437546,0
AT3G52115|stop1,0,0,0,-0.05113221329437546,0
AT3G07230|stop1,0,0,0,-0.05113221329437546,0
AT1G21440|stop1,0,0,0,-0.05113221329437546,0
AT2G29540|stop1,0,0,0,-0.05113221329437546,0
AT1G70650|stop1,0,0,0,-0.05113221329437546,0
AT5G23750|stop1,0,0,0,-0.05113221329437546,0
AT5G07220|stop1,0,0,0,-0.05113221329437546,-0.03725346968590212
AT5G49870|stop1,0,0,0,-0.05113221329437546,0
AT1G66590|stop1,0,0,0,-0.05113221329437546,0
AT3G19130|stop1,0,0,0,-0.05113221329437546,-0.04163623082542001
AT3G04140|stop1,0,0,0,-0.0518626734842951,0
