atID,-Pi_ph6/+Pi_pH6,+Pi_ph5/+Pi_pH6,-Pi_ph5/+Pi_pH6,+Al/+Pi_pH6,++Fe/+Pi_pH6
AT5G57950,0,0,0,0,0.03840245775729647
AT5G42180,0,0,0,0,0.03840245775729647
AT1G52280,0,0,0,0,0.03840245775729647
AT4G17800,0,0,0,0,0.03840245775729647
AT4G34680,0,0,0,0,0.03840245775729647
AT4G30470,0,0,0,0,0.03840245775729647
AT5G63880,0,0,0,0,0.03840245775729647
AT2G42080,0,0,0,0,0.03840245775729647
AT5G42420,0,0,0,0,0.03840245775729647
AT2G30270,0,0,0,0,0.03763440860215054
AT5G06270,0,0,0,0,0.03763440860215054
AT5G20580,0,0,0,0,0.03763440860215054
AT1G17745,0,0,0,0,0.03763440860215054
AT4G04770,0,0,0,0,0.03763440860215054
AT5G60580,0,0,0,0,0.03763440860215054
AT3G49590,0,0,0,0,0.03763440860215054
AT2G34770,0,0,0,0,0.03763440860215054
AT5G41810,0,0,0,0,0.03763440860215054
AT3G10210,0,0,0,0,0.03763440860215054
AT1G06080,0,0,0,0,0.03763440860215054
AT4G12070,0,0,0,0,0.03763440860215054
AT5G66675,0,0,0,0,0.03763440860215054
AT1G05170,0,0,0,0,0.03763440860215054
AT3G08690,0,0,0,0,0.03763440860215054
AT4G35860,0,0,0,0,0.03763440860215054
AT5G07370,0,0,0,0,0.03763440860215054
AT1G21780,0,0,0,0,0.03763440860215054
AT3G47550,0,0,0,0,0.03763440860215054
AT5G10980,0,0,0,0,0.03763440860215054
AT2G36080,0,0,0,0,0.03686635944700461
AT2G22090,0,0,0,0,0.03686635944700461
AT1G04400,0,0,0,0,0.03686635944700461
AT5G24610,0,0,0,0,0.03686635944700461
AT5G11520,0,0,0,0,0.03686635944700461
AT4G01480,0,0,0,0,0.03686635944700461
AT1G31940,0,0,0,0,0.03686635944700461
AT1G78620,0,0,0,0,0.03686635944700461
AT1G65020,0,0,0,0,0.03686635944700461
AT1G25520,0,0,0,0,0.03686635944700461
AT5G20190,0,0,0,0,0.03686635944700461
AT5G23340,0,0,0,0,0.03686635944700461
AT5G11730,0,0,0,0,0.03686635944700461
AT5G43680,0,0,0,0,0.03609831029185868
AT1G71190,0,0,0,0,0.03609831029185868
AT5G02040,0,0,0,0,0.03609831029185868
AT4G19860,0,0,0,0,0.03609831029185868
AT5G26600,0,0,0,0,0.03609831029185868
AT1G54115,0,0,0,0,0.03609831029185868
AT4G36790,0,0,0,0,0.03609831029185868
AT1G75270,0,0,0,0,0.03609831029185868
AT2G27010,0,0,0,0,0.03609831029185868
AT5G49540,0,0,0,0,0.03609831029185868
AT1G50430,0,0,0,0,0.03609831029185868
AT3G55070,0,0,0,0,0.03609831029185868
AT3G57280,0,0,0,0,0.03609831029185868
AT1G29690,0,0,0,0,0.03609831029185868
AT4G19450,0,0,0,0,0.03609831029185868
AT3G44720,0,0,0,0,0.035330261136712754
AT5G26210,0,0,0,0,0.035330261136712754
AT3G11810,0,0,0,0,0.035330261136712754
AT4G02340,0,0,0,0,0.035330261136712754
AT1G76980,0,0,0,0,0.035330261136712754
AT1G68670,0,0,0,0,0.035330261136712754
AT3G15040,0,0,0,0,0.035330261136712754
AT1G18880,0,0,0,0,0.035330261136712754
AT2G30360,0,0,0,0,0.035330261136712754
AT5G11950,0,0,0,0,0.035330261136712754
AT3G43230,0,0,0,0,0.035330261136712754
AT2G16430,0,0,0,0,0.035330261136712754
AT3G54300,0,0,0,0,0.03456221198156682
AT1G29340,0,0,0,0,0.03456221198156682
AT1G61890,0,0,0,0,0.03456221198156682
AT3G26000,0,0,0,0,0.03456221198156682
AT1G33780,0,0,0,0,0.03456221198156682
AT3G43440,0,0,0,0,0.03456221198156682
AT4G24220,0,0,0,0,0.03456221198156682
AT1G19270,0,0,0,0,0.03379416282642089
AT5G53330,0,0,0,0,0.03379416282642089
AT3G51520,0,0,0,0,0.03379416282642089
AT3G61070,0,0,0,0,0.03379416282642089
AT3G11880,0,0,0,0,0.03379416282642089
AT3G16350,0,0,0,0,0.03379416282642089
AT1G13580,0,0,0,0,0.03379416282642089
AT1G09250,0,0,0,0,0.03379416282642089
AT5G15260,0,0,0,0,0.03379416282642089
AT1G54130,0,0,0,0,0.03379416282642089
AT1G14685,0,0,0,0,0.03379416282642089
AT2G14740,0,0,0,0,0.03379416282642089
AT1G13390,0,0,0,0,0.03379416282642089
AT5G18680,0,0,0,0,0.03379416282642089
AT3G47810,0,0,0,0,0.03302611367127496
AT3G07890,0,0,0,0,0.03302611367127496
AT4G27690,0,0,0,0,0.03302611367127496
AT1G33970,0,0,0,0,0.03302611367127496
AT4G22820,0,0,0,0,0.03302611367127496
AT1G10410,0,0,0,0,0.03302611367127496
AT1G62800,0,0,0,0,0.03302611367127496
AT3G19260,0,0,0,0,0.03302611367127496
AT5G26740,0,0,0,0,0.03225806451612903
AT3G49210,0,0,0,0,0.03225806451612903
AT1G47480,0,0,0,0,0.03225806451612903
AT3G03860,0,0,0,0,0.03225806451612903
AT4G10360,0,0,0,0,0.03225806451612903
AT1G79970,0,0,0,0,0.03225806451612903
AT1G61670,0,0,0,0,0.0314900153609831
AT1G19000,0,0,0,0,0.0314900153609831
AT1G53320,0,0,0,0,0.0314900153609831
AT5G17060,0,0,0,0,0.0314900153609831
AT4G16830,0,0,0,0,0.030721966205837177
AT4G38580,0,0,0,0,0.030721966205837177
AT1G06760,0,0,0,0,0.030721966205837177
AT2G05320,0,0,0,0,0.029185867895545316
AT4G33625,0,0,0,0,0.029185867895545316
AT3G15530,0,0,0,0,0.028417818740399385
AT4G21160,0,0,0,0,0.028417818740399385
AT1G16010,0,0,0,0,0.028417818740399385
AT4G39690,0,0,0,0,-0.029185867895545316
AT5G53140,0,0,0,0,-0.029185867895545316
AT3G17240,0,0,0,0,-0.029185867895545316
AT5G66720,0,0,0,0,-0.029185867895545316
AT3G22300,0,0,0,0,-0.029185867895545316
AT2G17265,0,0,0,0,-0.029185867895545316
AT3G51270,0,0,0,0,-0.029953917050691246
AT2G40280,0,0,0,0,-0.029953917050691246
AT5G26110,0,0,0,0,-0.029953917050691246
AT5G37350,0,0,0,0,-0.029953917050691246
AT2G22480,0,0,0,0,-0.029953917050691246
AT5G66760,0,0,0,0,-0.030721966205837177
AT5G12040,0,0,0,0,-0.030721966205837177
AT2G34970,0,0,0,0,-0.030721966205837177
AT2G19540,0,0,0,0,-0.030721966205837177
AT2G16780,0,0,0,0,-0.0314900153609831
AT5G22350,0,0,0,0,-0.0314900153609831
AT5G14060,0,0,0,0,-0.0314900153609831
AT1G77130,0,0,0,0,-0.0314900153609831
AT1G02330,0,0,0,0,-0.0314900153609831
AT5G41190,0,0,0,0,-0.0314900153609831
AT2G29690,0,0,0,0,-0.03225806451612903
AT3G54220,0,0,0,0,-0.03225806451612903
AT2G23950,0,0,0,0,-0.03225806451612903
AT3G52500,0,0,0,0,-0.03225806451612903
AT1G49600,0,0,0,0,-0.03225806451612903
AT3G54350,0,0,0,0,-0.03225806451612903
AT5G55550,0,0,0,0,-0.03302611367127496
AT5G05450,0,0,0,0,-0.03302611367127496
AT5G50150,0,0,0,0,-0.03302611367127496
AT1G10020,0,0,0,0,-0.03302611367127496
AT2G31740,0,0,0,0,-0.03302611367127496
AT1G52380,0,0,0,0,-0.03302611367127496
AT4G17770,0,0,0,0,-0.03302611367127496
AT4G26455,0,0,0,0,-0.03302611367127496
AT2G38950,0,0,0,0,-0.03302611367127496
AT5G61020,0,0,0,0,-0.03302611367127496
AT3G14400,0,0,0,0,-0.03302611367127496
AT4G32650,0,0,0,0,-0.03302611367127496
AT2G35790,0,0,0,0,-0.03302611367127496
AT3G15220,0,0,0,0,-0.03379416282642089
AT5G35910,0,0,0,0,-0.03379416282642089
AT1G13020,0,0,0,0,-0.03379416282642089
AT5G16620,0,0,0,0,-0.03379416282642089
AT2G40550,0,0,0,0,-0.03379416282642089
AT4G13940,0,0,0,0,-0.03379416282642089
AT5G47540,0,0,0,0,-0.03379416282642089
AT4G28510,0,0,0,0,-0.03379416282642089
AT2G25737,0,0,0,0,-0.03379416282642089
AT5G19300,0,0,0,0,-0.03379416282642089
AT5G53620,0,0,0,0,-0.03379416282642089
AT3G13750,0,0,0,0,-0.03379416282642089
AT2G46700,0,0,0,0,-0.03379416282642089
AT5G10920,0,0,0,0,-0.03379416282642089
AT2G19450,0,0,0,0,-0.03379416282642089
AT5G35630,0,0,0,0,-0.03379416282642089
AT2G35720,0,0,0,0,-0.03379416282642089
AT5G50210,0,0,0,0,-0.03379416282642089
AT4G35930,0,0,0,0,-0.03456221198156682
AT1G79930,0,0,0,0,-0.03456221198156682
AT1G63980,0,0,0,0,-0.03456221198156682
AT1G06530,0,0,0,0,-0.03456221198156682
AT5G27640,0,0,0,0,-0.03456221198156682
AT5G65470,0,0,0,0,-0.03456221198156682
AT3G27190,0,0,0,0,-0.03456221198156682
AT3G57050,0,0,0,0,-0.03456221198156682
AT4G39080,0,0,0,0,-0.03456221198156682
AT2G40820,0,0,0,0,-0.03456221198156682
AT1G64550,0,0,0,0,-0.03456221198156682
AT5G35450,0,0,0,0,-0.03456221198156682
AT5G15550,0,0,0,0,-0.03456221198156682
AT3G13230,0,0,0,0,-0.035330261136712754
AT2G21850,0,0,0,0,-0.035330261136712754
AT1G31050,0,0,0,0,-0.035330261136712754
AT2G18330,0,0,0,0,-0.035330261136712754
AT1G25350,0,0,0,0,-0.035330261136712754
AT5G47680,0,0,0,0,-0.035330261136712754
AT5G46920,0,0,0,0,-0.035330261136712754
AT3G58760,0,0,0,0,-0.035330261136712754
AT4G14350,0,0,0,0,-0.035330261136712754
AT3G19130,0,0,0,0,-0.035330261136712754
AT5G37130,0,0,0,0,-0.035330261136712754
AT2G20390,0,0,0,0,-0.035330261136712754
AT1G16400,0,0,0,0,-0.035330261136712754
AT4G26450,0,0,0,0,-0.035330261136712754
AT5G50310,0,0,0,0,-0.035330261136712754
AT5G57990,0,0,0,0,-0.035330261136712754
AT5G05170,0,0,0,0,-0.035330261136712754
AT1G17690,0,0,0,0,-0.035330261136712754
AT3G57290,0,0,0,0,-0.03609831029185868
AT4G09730,0,0,0,0,-0.03609831029185868
AT3G03040,0,0,0,0,-0.03609831029185868
AT3G57350,0,0,0,0,-0.03609831029185868
AT5G62190,0,0,0,0,-0.03609831029185868
AT3G03060,0,0,0,0,-0.03609831029185868
AT4G13780,0,0,0,0,-0.03609831029185868
AT5G39840,0,0,0,0,-0.03609831029185868
AT5G02500,0,0,0,0,-0.03609831029185868
AT3G20830,0,0,0,0,-0.03609831029185868
AT4G05410,0,0,0,0,-0.03609831029185868
AT3G26560,0,0,0,0,-0.03609831029185868
AT5G56030,0,0,0,0,-0.03609831029185868
AT1G16520,0,0,0,0,-0.03609831029185868
AT3G07410,0,0,0,0,-0.03609831029185868
AT1G09960,0,0,0,0,-0.03609831029185868
AT5G58370,0,0,0,0,-0.03609831029185868
AT2G25640,0,0,0,0,-0.03609831029185868
AT4G30840,0,0,0,0,-0.03609831029185868
AT5G28290,0,0,0,0,-0.03609831029185868
AT3G16810,0,0,0,0,-0.03686635944700461
AT1G01340,0,0,0,0,-0.03686635944700461
AT5G41180,0,0,0,0,-0.03686635944700461
AT1G09780,0,0,0,0,-0.03686635944700461
AT2G05920,0,0,0,0,-0.03686635944700461
AT1G60670,0,0,0,0,-0.03686635944700461
AT1G07200,0,0,0,0,-0.03686635944700461
AT4G18070,0,0,0,0,-0.03686635944700461
AT2G37230,0,0,0,0,-0.03686635944700461
AT1G65840,0,0,0,0,-0.03686635944700461
AT5G08420,0,0,0,0,-0.03686635944700461
AT1G42440,0,0,0,0,-0.03686635944700461
AT2G43410,0,0,0,0,-0.03686635944700461
AT3G20430,0,0,0,0,-0.03686635944700461
AT3G13460,0,0,0,0,-0.03686635944700461
AT5G18440,0,0,0,0,-0.03686635944700461
AT4G10320,0,0,0,0,-0.03686635944700461
AT5G12080,0,0,0,0,-0.03686635944700461
AT5G43420,0,0,0,0,-0.03686635944700461
AT5G01810,0,0,0,0,-0.03686635944700461
AT2G47850,0,0,0,0,-0.03686635944700461
AT5G13480,0,0,0,0,-0.03686635944700461
AT4G35550,0,0,0,0,-0.03686635944700461
AT4G24280,0,0,0,0,-0.03686635944700461
AT5G15860,0,0,0,0,-0.03763440860215054
AT2G41960,0,0,0,0,-0.03763440860215054
AT3G57150,0,0,0,0,-0.03763440860215054
AT1G32580,0,0,0,0,-0.03763440860215054
AT1G06960,0,0,0,0,-0.03763440860215054
AT1G07615,0,0,0,0,-0.03763440860215054
AT1G13250,0,0,0,0,-0.03763440860215054
AT1G09430,0,0,0,0,-0.03763440860215054
AT5G10010,0,0,0,0,-0.03763440860215054
AT3G47210,0,0,0,0,-0.03763440860215054
AT5G14520,0,0,0,0,-0.03763440860215054
AT3G50530,0,0,0,0,-0.03763440860215054
AT3G13070,0,0,0,0,-0.03763440860215054
AT1G20100,0,0,0,0,-0.03763440860215054
AT1G48210,0,0,0,0,-0.03763440860215054
AT3G07420,0,0,0,0,-0.03763440860215054
AT3G13580,0,0,0,0,-0.03763440860215054
AT5G33300,0,0,0,0,-0.03763440860215054
AT2G40700,0,0,0,0,-0.03763440860215054
AT2G34570,0,0,0,0,-0.03763440860215054
AT3G23940,0,0,0,0,-0.03763440860215054
AT3G06450,0,0,0,0,-0.03763440860215054
AT2G28550,0,0,0,0,-0.03763440860215054
AT3G04470,0,0,0,0,-0.03763440860215054
AT3G20540,0,0,0,0,-0.03763440860215054
AT4G35920,0,0,0,0,-0.03763440860215054
AT2G25620,0,0,0,0,-0.03763440860215054
AT5G58620,0,0,0,0,-0.03763440860215054
AT2G38640,0,0,0,0,-0.03763440860215054
AT3G13930,0,0,0,0,-0.03763440860215054
AT4G19610,0,0,0,0,-0.03763440860215054
AT5G67440,0,0,0,0,-0.03763440860215054
AT4G09980,0,0,0,0,-0.03763440860215054
AT2G36420,0,0,0,0,-0.03763440860215054
AT5G42860,0,0,0,0,-0.03763440860215054
AT5G52540,0,0,0,0,-0.03763440860215054
AT3G19450,0,0,0,0,-0.03763440860215054
AT2G22400,0,0,0,0,-0.03763440860215054
AT3G02760,0,0,0,0,-0.03840245775729647
AT5G20660,0,0,0,0,-0.03840245775729647
AT5G56220,0,0,0,0,-0.03840245775729647
AT2G17510,0,0,0,0,-0.03840245775729647
AT5G10600,0,0,0,0,-0.03840245775729647
AT5G45110,0,0,0,0,-0.03840245775729647
AT5G54910,0,0,0,0,-0.03840245775729647
AT1G50660,0,0,0,0,-0.03840245775729647
AT1G06950,0,0,0,0,-0.03840245775729647
AT1G14710,0,0,0,0,-0.03840245775729647
AT1G01950,0,0,0,0,-0.03840245775729647
AT1G23040,0,0,0,0,-0.03840245775729647
AT1G01300,0,0,0,0,-0.03840245775729647
AT2G33340,0,0,0,0,-0.03840245775729647
AT4G23940,0,0,0,0,-0.03840245775729647
AT3G63530,0,0,0,0,-0.03840245775729647
AT3G10050,0,0,0,0,-0.03840245775729647
AT2G40540,0,0,0,0,-0.03840245775729647
AT5G51660,0,0,0,0,-0.03840245775729647
AT5G44785,0,0,0,0,-0.0391705069124424
AT5G61420,0,0,0,0,-0.0391705069124424
AT3G24190,0,0,0,0,-0.0391705069124424
AT5G16290,0,0,0,0,-0.0391705069124424
AT4G21960,0,0,0,0,-0.0391705069124424
AT1G27850,0,0,0,0,-0.0391705069124424
AT1G05850,0,0,0,0,-0.0391705069124424
AT5G26710,0,0,0,0,-0.0391705069124424
AT3G23990,0,0,0,0,-0.0391705069124424
AT5G65490,0,0,0,0,-0.0391705069124424
AT2G07690,0,0,0,0,-0.0391705069124424
AT4G21710,0,0,0,0,-0.0391705069124424
AT2G35040,0,0,0,0,-0.0391705069124424
AT4G35050,0,0,0,0,-0.0391705069124424
AT3G57940,0,0,0,0,-0.0391705069124424
AT4G22770,0,0,0,0,-0.0391705069124424
AT4G01100,0,0,0,0,-0.0391705069124424
AT5G40740,0,0,0,0,-0.0391705069124424
AT3G55510,0,0,0,0,-0.0391705069124424
AT4G11850,0,0,0,0,-0.0391705069124424
AT5G65460,0,0,0,0,-0.0391705069124424
AT3G07060,0,0,0,0,-0.0391705069124424
AT2G17580,0,0,0,0,-0.0391705069124424
AT4G22130,0,0,0,0,-0.0391705069124424
AT5G45260,0,0,0,0,-0.0391705069124424
AT1G63250,0,0,0,0,-0.0391705069124424
AT1G70940,0,0,0,0,-0.0391705069124424
AT5G14800,0,0,0,0,-0.03993855606758833
AT1G62320,0,0,0,0,-0.03993855606758833
AT5G01780,0,0,0,0,-0.03993855606758833
AT3G22930,0,0,0,0,-0.03993855606758833
AT1G09700,0,0,0,0,-0.03993855606758833
AT3G45850,0,0,0,0,-0.03993855606758833
AT2G18510,0,0,0,0,-0.03993855606758833
AT4G21350,0,0,0,0,-0.03993855606758833
AT4G36680,0,0,0,0,-0.03993855606758833
AT1G01350,0,0,0,0,-0.03993855606758833
AT1G07560,0,0,0,0,-0.03993855606758833
AT1G63660,0,0,0,0,-0.03993855606758833
AT5G41260,0,0,0,0,-0.03993855606758833
AT4G17150,0,0,0,0,-0.03993855606758833
AT5G58380,0,0,0,0,-0.03993855606758833
AT1G14850,0,0,0,0,-0.03993855606758833
AT5G61150,0,0,0,0,-0.03993855606758833
AT2G18860,0,0,0,0,-0.03993855606758833
AT5G48450,0,0,0,0,-0.03993855606758833
AT5G09590,0,0,0,0,-0.03993855606758833
AT5G14440,0,0,0,0,-0.03993855606758833
AT1G45332,0,0,0,0,-0.03993855606758833
AT2G30990,0,0,0,0,-0.03993855606758833
AT3G58610,0,0,0,0,-0.03993855606758833
AT5G03260,0,0,0,0,-0.03993855606758833
AT1G02260,0,0,0,0,-0.04070660522273426
AT2G06990,0,0,0,0,-0.04070660522273426
AT3G20350,0,0,0,0,-0.04070660522273426
AT3G43590,0,0,0,0,-0.04070660522273426
AT2G36530,0,0,0,0,-0.04070660522273426
AT2G45030,0,0,0,0,-0.04070660522273426
AT2G40650,0,0,0,0,-0.04070660522273426
AT2G41620,0,0,0,0,-0.04070660522273426
AT1G71400,0,0,0,0,-0.04070660522273426
AT3G63260,0,0,0,0,-0.04070660522273426
AT2G33310,0,0,0,0,-0.04070660522273426
AT1G74090,0,0,0,0,-0.04070660522273426
AT5G52830,0,0,0,0,-0.04070660522273426
AT2G40430,0,0,0,0,-0.04070660522273426
AT1G77620,0,0,0,0,-0.04070660522273426
AT1G65070,0,0,0,0,-0.04070660522273426
AT1G14340,0,0,0,0,-0.04070660522273426
AT1G29370,0,0,0,0,-0.04070660522273426
AT5G26660,0,0,0,0,-0.04070660522273426
AT5G45050,0,0,0,0,-0.04070660522273426
AT1G72320,0,0,0,0,-0.04070660522273426
AT1G70280,0,0,0,0,-0.04070660522273426
AT1G23460,0,0,0,0,-0.04070660522273426
AT1G19950,0,0,0,0,-0.04070660522273426
AT2G18900,0,0,0,0,-0.04070660522273426
AT1G77230,0,0,0,0,-0.04070660522273426
AT3G07860,0,0,0,0,-0.04070660522273426
AT5G05680,0,0,0,0,-0.041474654377880185
AT5G21280,0,0,0,0,-0.041474654377880185
AT3G05060,0,0,0,0,-0.041474654377880185
AT5G05460,0,0,0,0,-0.041474654377880185
AT1G52710,0,0,0,0,-0.041474654377880185
AT4G21670,0,0,0,0,-0.041474654377880185
AT1G23280,0,0,0,0,-0.041474654377880185
AT1G30460,0,0,0,0,-0.041474654377880185
AT2G01440,0,0,0,0,-0.041474654377880185
AT3G01820,0,0,0,0,-0.041474654377880185
AT4G03100,0,0,0,0,-0.041474654377880185
AT3G44200,0,0,0,0,-0.041474654377880185
AT1G06900,0,0,0,0,-0.041474654377880185
AT1G58060,0,0,0,0,-0.041474654377880185
AT4G12110,0,0,0,0,-0.041474654377880185
AT1G80790,0,0,0,0,-0.041474654377880185
AT1G11420,0,0,0,0,-0.041474654377880185
AT3G61410,0,0,0,0,-0.041474654377880185
AT2G16640,0,0,0,0,-0.041474654377880185
AT5G40840,0,0,0,0,-0.041474654377880185
AT5G23430,0,0,0,0,-0.041474654377880185
AT3G56480,0,0,0,0,-0.041474654377880185
AT2G25170,0,0,0,0,-0.041474654377880185
AT5G48240,0,0,0,0,-0.042242703533026116
AT1G50240,0,0,0,0,-0.042242703533026116
AT2G30080,0,0,0,0,-0.042242703533026116
AT5G03760,0,0,0,0,-0.042242703533026116
AT1G77320,0,0,0,0,-0.042242703533026116
AT1G48960,0,0,0,0,-0.042242703533026116
AT1G13030,0,0,0,0,-0.042242703533026116
AT1G58110,0,0,0,0,-0.042242703533026116
AT5G12410,0,0,0,0,-0.042242703533026116
AT1G08190,0,0,0,0,-0.042242703533026116
AT1G80930,0,0,0,0,-0.042242703533026116
AT3G49725,0,0,0,0,-0.042242703533026116
AT2G36090,0,0,0,0,-0.042242703533026116
AT1G59760,0,0,0,0,-0.042242703533026116
AT2G29210,0,0,0,0,-0.042242703533026116
AT4G14900,0,0,0,0,-0.042242703533026116
AT5G40160,0,0,0,0,-0.042242703533026116
AT1G08620,0,0,0,0,-0.042242703533026116
AT1G16300,0,0,0,0,-0.042242703533026116
AT3G15970,0,0,0,0,-0.042242703533026116
AT1G50920,0,0,0,0,-0.042242703533026116
AT5G42950,0,0,0,0,-0.042242703533026116
AT3G49240,0,0,0,0,-0.043010752688172046
AT2G15790,0,0,0,0,-0.043010752688172046
AT5G27330,0,0,0,0,-0.043010752688172046
AT1G60850,0,0,0,0,-0.043010752688172046
AT5G65970,0,0,0,0,-0.043010752688172046
AT4G10760,0,0,0,0,-0.043010752688172046
AT1G69170,0,0,0,0,-0.043010752688172046
AT1G27460,0,0,0,0,-0.043010752688172046
AT4G01680,0,0,0,0,-0.043010752688172046
AT1G18250,0,0,0,0,-0.043010752688172046
AT5G66030,0,0,0,0,-0.043010752688172046
AT2G47830,0,0,0,0,-0.043010752688172046
AT1G15910,0,0,0,0,-0.043010752688172046
AT3G45830,0,0,0,0,-0.043010752688172046
AT5G09800,0,0,0,0,-0.04377880184331797
AT3G13800,0,0,0,0,-0.04377880184331797
AT1G03910,0,0,0,0,-0.04377880184331797
AT1G10270,0,0,0,0,-0.04377880184331797
AT5G35580,0,0,0,0,-0.04377880184331797
AT1G62380,0,0,0,0,-0.04377880184331797
AT3G47570,0,0,0,0,-0.04377880184331797
AT1G67720,0,0,0,0,-0.04377880184331797
AT1G28350,0,0,0,0,-0.04377880184331797
AT3G07050,0,0,0,0,-0.04377880184331797
AT2G45280,0,0,0,0,-0.04377880184331797
AT5G13000,0,0,0,0,-0.04377880184331797
AT4G36360,0,0,0,0,-0.04377880184331797
AT5G17930,0,0,0,0,-0.04377880184331797
AT2G23700,0,0,0,0,-0.04377880184331797
AT1G54960,0,0,0,0,-0.04377880184331797
AT3G18600,0,0,0,0,-0.04377880184331797
AT5G18820,0,0,0,0,-0.04377880184331797
AT4G35560,0,0,0,0,-0.04377880184331797
AT4G37080,0,0,0,0,-0.04377880184331797
AT3G55020,0,0,0,0,-0.0445468509984639
AT4G21100,0,0,0,0,-0.0445468509984639
AT3G07610,0,0,0,0,-0.0445468509984639
AT2G41680,0,0,0,0,-0.0445468509984639
AT4G24100,0,0,0,0,-0.0445468509984639
AT3G02020,0,0,0,0,-0.0445468509984639
AT2G42580,0,0,0,0,-0.0445468509984639
AT4G17550,0,0,0,0,-0.0445468509984639
AT3G20110,0,0,0,0,-0.0445468509984639
AT1G18670,0,0,0,0,-0.0445468509984639
AT4G02460,0,0,0,0,-0.0445468509984639
AT5G59980,0,0,0,0,-0.0445468509984639
AT4G04180,0,0,0,0,-0.0445468509984639
AT2G31010,0,0,0,0,-0.0445468509984639
AT5G20885,0,0,0,0,-0.0445468509984639
AT3G04340,0,0,0,0,-0.0445468509984639
AT1G77550,0,0,0,0,-0.0445468509984639
AT2G46560,0,0,0,0,-0.0445468509984639
AT3G62060,0,0,0,0,-0.0445468509984639
AT1G06220,0,0,0,0,-0.0445468509984639
AT1G10490,0,0,0,0,-0.0445468509984639
AT1G09770,0,0,0,0,-0.0445468509984639
AT1G13640,0,0,0,0,-0.0445468509984639
AT3G12080,0,0,0,0,-0.0445468509984639
AT3G04820,0,0,0,0,-0.0445468509984639
AT4G39160,0,0,0,0,-0.0445468509984639
AT2G40480,0,0,0,0,-0.0445468509984639
AT5G43310,0,0,0,0,-0.0445468509984639
AT1G10300,0,0,0,0,-0.0445468509984639
AT1G74260,0,0,0,0,-0.0445468509984639
AT5G58410,0,0,0,0,-0.04531490015360983
AT2G42490,0,0,0,0,-0.04531490015360983
AT3G52200,0,0,0,0,-0.04531490015360983
AT2G05120,0,0,0,0,-0.04531490015360983
AT3G16310,0,0,0,0,-0.04531490015360983
AT1G33680,0,0,0,0,-0.04531490015360983
AT3G12340,0,0,0,0,-0.04531490015360983
AT1G56145,0,0,0,0,-0.04531490015360983
AT1G52980,0,0,0,0,-0.04531490015360983
AT5G02370,0,0,0,0,-0.04531490015360983
AT5G53930,0,0,0,0,-0.04531490015360983
AT5G02270,0,0,0,0,-0.04531490015360983
AT3G60240,0,0,0,0,-0.04531490015360983
AT2G34150,0,0,0,0,-0.04531490015360983
AT2G23380,0,0,0,0,-0.04531490015360983
AT5G46070,0,0,0,0,-0.04531490015360983
AT5G18620,0,0,0,0,-0.04531490015360983
AT1G74040,0,0,0,0,-0.04531490015360983
AT1G77300,0,0,0,0,-0.04531490015360983
AT1G72150,0,0,0,0,-0.04531490015360983
AT5G04320,0,0,0,0,-0.04531490015360983
AT3G10690,0,0,0,0,-0.04531490015360983
AT5G19820,0,0,0,0,-0.04531490015360983
AT4G02630,0,0,0,0,-0.04531490015360983
AT1G47900,0,0,0,0,-0.04531490015360983
AT4G36580,0,0,0,0,-0.04608294930875576
AT1G73180,0,0,0,0,-0.04608294930875576
AT1G63440,0,0,0,0,-0.04608294930875576
AT5G15810,0,0,0,0,-0.04608294930875576
AT4G39350,0,0,0,0,-0.04608294930875576
AT2G27470,0,0,0,0,-0.04608294930875576
AT1G16330,0,0,0,0,-0.04608294930875576
AT3G54600,0,0,0,0,-0.04608294930875576
AT1G51310,0,0,0,0,-0.04608294930875576
AT1G31320,0,0,0,0,-0.04608294930875576
AT3G22660,0,0,0,0,-0.04608294930875576
AT2G37690,0,0,0,0,-0.04608294930875576
AT3G53760,0,0,0,0,-0.04608294930875576
AT1G08410,0,0,0,0,-0.04608294930875576
AT2G18570,0,0,0,0,-0.04608294930875576
AT1G45249,0,0,0,0,-0.04608294930875576
AT5G54390,0,0,0,0,-0.04608294930875576
AT4G01090,0,0,0,0,-0.04608294930875576
AT3G49320,0,0,0,0,-0.04608294930875576
AT1G04180,0,0,0,0,-0.04608294930875576
AT2G30490,0,0,0,0,-0.04608294930875576
AT1G52160,0,0,0,0,-0.04608294930875576
AT1G54570,0,0,0,0,-0.04685099846390169
AT3G22104,0,0,0,0,-0.04685099846390169
AT1G34355,0,0,0,0,-0.04685099846390169
AT3G54390,0,0,0,0,-0.04685099846390169
AT4G37910,0,0,0,0,-0.04685099846390169
AT3G48440,0,0,0,0,-0.04685099846390169
AT4G30020,0,0,0,0,-0.04685099846390169
AT2G40120,0,0,0,0,-0.04685099846390169
AT4G17610,0,0,0,0,-0.04685099846390169
AT4G40000,0,0,0,0,-0.04685099846390169
AT1G48650,0,0,0,0,-0.04685099846390169
AT4G20170,0,0,0,0,-0.04685099846390169
AT4G01860,0,0,0,0,-0.04685099846390169
AT5G59920,0,0,0,0,-0.04685099846390169
AT1G12430,0,0,0,0,-0.04685099846390169
AT1G63640,0,0,0,0,-0.04685099846390169
AT1G15440,0,0,0,0,-0.04685099846390169
AT5G03150,0,0,0,0,-0.04685099846390169
AT3G49990,0,0,0,0,-0.04685099846390169
AT5G56790,0,0,0,0,-0.04685099846390169
